round, cid, loss, accuracy, model_size, train_time, cyfer_time, decyfer_time
1, 8, 0.5330995321273804, 0.8558458685874939, 9359200, 0.9410629272460938, 0.21837329864501953, 4.76837158203125e-07
1, 2, 0.5564242601394653, 0.8366822600364685, 9360673, 1.1437537670135498, 0.19251084327697754, 9.5367431640625e-07
2, 2, 0.3490598201751709, 0.9050233364105225, 9360590, 0.5213251113891602, 0.1810588836669922, 0.05560922622680664
2, 7, 0.46141037344932556, 0.8747935891151428, 9357569, 1.150784969329834, 0.21375322341918945, 0.04880547523498535
2, 0, 0.44026124477386475, 0.8811131119728088, 9359968, 1.1883594989776611, 0.23585915565490723, 0.04396224021911621
2, 9, 0.392523854970932, 0.8897407650947571, 9359500, 1.1854236125946045, 0.22334694862365723, 0.05939531326293945
2, 3, 0.3904428482055664, 0.8933550715446472, 9356959, 1.2662694454193115, 0.19816851615905762, 0.048995018005371094
3, 7, 0.24908120930194855, 0.9240506291389465, 9356820, 0.29840660095214844, 0.19986701011657715, 0.04900240898132324
3, 3, 0.23045732080936432, 0.9319210648536682, 9358888, 0.42002129554748535, 0.19847464561462402, 0.04497504234313965
3, 6, 0.2596980929374695, 0.9185549020767212, 9360131, 1.1295137405395508, 0.2388162612915039, 0.047174930572509766
3, 4, 0.2062079906463623, 0.9377374053001404, 9360948, 1.355630874633789, 0.1917095184326172, 0.04449582099914551
3, 1, 0.24435870349407196, 0.926333487033844, 9361369, 1.3678057193756104, 0.19902873039245605, 0.04452776908874512
4, 8, 0.14942653477191925, 0.9570416212081909, 9359470, 0.455014705657959, 0.23660707473754883, 0.04155588150024414
4, 0, 0.21638897061347961, 0.935287356376648, 9359911, 0.5736815929412842, 0.20805788040161133, 0.043085336685180664
4, 4, 0.15240003168582916, 0.9540151953697205, 9358627, 0.6623063087463379, 0.1952507495880127, 0.06210613250732422
4, 2, 0.19178302586078644, 0.9421728849411011, 9360328, 0.7158946990966797, 0.18633699417114258, 0.06525230407714844
4, 5, 0.25759461522102356, 0.9255562424659729, 9360105, 1.1094706058502197, 0.19313645362854004, 0.04836559295654297
5, 8, 0.12444499135017395, 0.9654561281204224, 9359268, 0.48860883712768555, 0.2281045913696289, 0.04310154914855957
5, 3, 0.16580183804035187, 0.948035478591919, 9357951, 0.5461738109588623, 0.23699450492858887, 0.04731297492980957
