0.29909999668598175,2.2808172702789307
0.8174999952316284,0.5825426280498505
0.892799973487854,0.3540289103984833
0.91880002617836,0.27888303995132446
0.9330000281333923,0.22723274677991867
0.9385000169277191,0.20751485228538513
0.9423999786376953,0.19495581090450287
0.941100001335144,0.20203972607851028
0.949400007724762,0.18537579476833344
0.9502000212669373,0.18012818694114685
0.9472000002861023,0.19261934608221054
0.9495999813079834,0.18805299699306488
0.9486999809741974,0.19432633370161057
0.9514999985694885,0.1833963319659233
0.9467999935150146,0.19727887958288193
0.9505000114440918,0.20295163989067078
0.9507000148296356,0.20447241514921188
0.9486000239849091,0.20609074085950851
0.9499000012874603,0.2125411033630371
0.9435999989509583,0.23254284262657166
0.9501999914646149,0.21862400323152542
0.9508000016212463,0.2303188368678093
0.9516000151634216,0.22000247985124588
0.949099987745285,0.24130704253911972
0.9476999938488007,0.2518889755010605
0.9469000101089478,0.258080892264843
0.9488999843597412,0.26931747794151306
0.9465000033378601,0.2817142903804779
0.9508000016212463,0.26461417973041534
0.9512999951839447,0.2858787178993225
0.9467000067234039,0.28791479766368866
0.9453000128269196,0.31192646920681
0.9456999897956848,0.3079398274421692
0.9476999938488007,0.30808334052562714
0.948500007390976,0.3120881915092468
0.9492000043392181,0.3020647168159485
0.9490000009536743,0.30878670513629913
0.9474999904632568,0.33231455087661743
0.9492999911308289,0.3305312544107437
0.9435999989509583,0.3774595558643341
0.9438999891281128,0.36805863678455353
0.9499000012874603,0.3318418264389038
0.9442000091075897,0.3675135523080826
0.9438000023365021,0.3762194812297821
0.9429000020027161,0.3958605080842972
0.9456000030040741,0.378232941031456
0.9460000097751617,0.3651014268398285
0.9444999992847443,0.3945952504873276
0.9475999772548676,0.39040808379650116
0.9474000036716461,0.3852957785129547
