round, cid, loss, accuracy, decyfer_time
1, 4, 2.045823097229004, 0.34299999475479126, 0.30876827239990234
1, 7, 2.042620897293091, 0.3310000002384186, 0.2423241138458252
1, 5, 2.060459852218628, 0.3190000057220459, 0.23877787590026855
1, 9, 2.028226852416992, 0.31200000643730164, 0.3640780448913574
1, 3, 2.0435867309570312, 0.3050000071525574, 0.33982038497924805
1, 6, 2.04799485206604, 0.3140000104904175, 0.3491523265838623
1, 1, 2.024298667907715, 0.3179999887943268, 0.35108280181884766
1, 8, 2.034512519836426, 0.3199999928474426, 0.35372376441955566
1, 0, 2.0446982383728027, 0.3190000057220459, 0.36609458923339844
1, 2, 2.0209314823150635, 0.33000001311302185, 0.36615943908691406
2, 0, 0.41980603337287903, 0.8899999856948853, 0.23593449592590332
2, 7, 0.39656031131744385, 0.8989999890327454, 0.2514493465423584
2, 5, 0.40785813331604004, 0.9049999713897705, 0.3642432689666748
2, 9, 0.41223254799842834, 0.8849999904632568, 0.37471985816955566
2, 2, 0.42966657876968384, 0.8840000033378601, 0.3700752258300781
2, 1, 0.4365573823451996, 0.890999972820282, 0.3552436828613281
2, 3, 0.37773439288139343, 0.9039999842643738, 0.3569943904876709
2, 6, 0.4105929732322693, 0.9020000100135803, 0.3601112365722656
2, 4, 0.3715818524360657, 0.9039999842643738, 0.35215139389038086
2, 8, 0.4434073269367218, 0.871999979019165, 0.35704565048217773
3, 3, 0.2514740824699402, 0.9269999861717224, 0.28052854537963867
3, 7, 0.2727515995502472, 0.9150000214576721, 0.24926996231079102
3, 4, 0.2200164943933487, 0.9319999814033508, 0.3393409252166748
3, 8, 0.30922603607177734, 0.9089999794960022, 0.2801830768585205
3, 9, 0.2673698365688324, 0.9100000262260437, 0.36591410636901855
3, 1, 0.3044472336769104, 0.9169999957084656, 0.35860657691955566
3, 2, 0.3015339970588684, 0.9139999747276306, 0.3591775894165039
3, 0, 0.2846284508705139, 0.9139999747276306, 0.34238171577453613
3, 6, 0.27715784311294556, 0.9300000071525574, 0.3536524772644043
3, 5, 0.2818249762058258, 0.921999990940094, 0.3490571975708008
4, 2, 0.2456495612859726, 0.9350000023841858, 0.31879639625549316
4, 8, 0.2522449493408203, 0.9319999814033508, 0.326953649520874
4, 4, 0.1654329001903534, 0.9449999928474426, 0.3355238437652588
4, 6, 0.20850007236003876, 0.9390000104904175, 0.2734494209289551
4, 9, 0.20804956555366516, 0.9229999780654907, 0.3341710567474365
4, 0, 0.2220832109451294, 0.9380000233650208, 0.3409442901611328
4, 5, 0.2161158323287964, 0.9330000281333923, 0.36936306953430176
4, 3, 0.18732108175754547, 0.9399999976158142, 0.43054676055908203
4, 7, 0.21265867352485657, 0.9350000023841858, 0.3769416809082031
4, 1, 0.23373813927173615, 0.9309999942779541, 0.38910961151123047
5, 3, 0.16257713735103607, 0.9490000009536743, 0.23459339141845703
5, 1, 0.20845603942871094, 0.9380000233650208, 0.24451041221618652
5, 0, 0.1981467455625534, 0.9440000057220459, 0.35553526878356934
