round, cid, loss, accuracy, model_size, train_time, cyfer_time, decyfer_time
1, 5, 0.6470612287521362, 0.8157320022583008, 547800, 1.7276597023010254, 0, 0
1, 4, 0.1368427872657776, 0.967361569404602, 547800, 2.336733818054199, 0, 0
1, 9, 0.3102891743183136, 0.9128395915031433, 547800, 2.747638463973999, 0, 0
2, 7, 0.3439953923225403, 0.8895899057388306, 547800, 0.9868941307067871, 0, 0
2, 2, 0.33280688524246216, 0.9049010872840881, 547800, 2.078939914703369, 0, 0
2, 8, 0.06347634643316269, 0.9842096567153931, 547800, 2.532782554626465, 0, 0
2, 6, 0.16501086950302124, 0.9507982730865479, 547800, 2.820629119873047, 0, 0
2, 1, 0.42527785897254944, 0.8398196697235107, 547800, 4.00107479095459, 0, 0
3, 5, 0.3452182114124298, 0.8659868836402893, 547800, 0.44286608695983887, 0, 0
3, 7, 0.18937626481056213, 0.9558359384536743, 547800, 0.26271796226501465, 0, 0
3, 2, 0.2119339555501938, 0.9357014298439026, 547800, 1.0372629165649414, 0, 0
3, 8, 0.056764960289001465, 0.9824190139770508, 547800, 1.2603535652160645, 0, 0
3, 0, 0.25080111622810364, 0.9119901657104492, 547800, 2.079319477081299, 0, 0
4, 2, 0.23286448419094086, 0.9325539469718933, 547800, 1.4445641040802002, 0, 0
4, 4, 0.09672034531831741, 0.9700989723205566, 547800, 1.5612108707427979, 0, 0
4, 6, 0.12584716081619263, 0.9647315144538879, 547800, 2.055075168609619, 0, 0
4, 8, 0.022992487996816635, 0.9936513304710388, 547800, 2.1140389442443848, 0, 0
4, 3, 0.2359330803155899, 0.9265562295913696, 547800, 2.261895179748535, 0, 0
5, 5, 0.5835604667663574, 0.7742170691490173, 547800, 0.540600061416626, 0, 0
5, 2, 0.17243508994579315, 0.9485161900520325, 547800, 1.4099929332733154, 0, 0
5, 4, 0.048177942633628845, 0.9858917593955994, 547800, 1.5135867595672607, 0, 0
5, 0, 0.1790647804737091, 0.9354492425918579, 547800, 1.8373055458068848, 0, 0
5, 1, 0.354207307100296, 0.8599064350128174, 547800, 3.107135057449341, 0, 0
6, 5, 0.33576107025146484, 0.8587035536766052, 547800, 0.5430562496185303, 0, 0
6, 2, 0.18618066608905792, 0.9431204795837402, 547800, 1.4166359901428223, 0, 0
6, 4, 0.059452399611473083, 0.9823120832443237, 547800, 1.5587358474731445, 0, 0
6, 9, 0.25894540548324585, 0.9282857775688171, 547800, 1.9903061389923096, 0, 0
6, 1, 0.31570082902908325, 0.8746290802955627, 547800, 3.166018009185791, 0, 0
7, 7, 0.19906491041183472, 0.9337539672851562, 547800, 0.27432990074157715, 0, 0
7, 3, 0.15876194834709167, 0.9511867165565491, 547800, 1.4010496139526367, 0, 0
7, 4, 0.043350957334041595, 0.9854706525802612, 547800, 1.4541573524475098, 0, 0
7, 8, 0.053645599633455276, 0.9851863980293274, 547800, 1.7282557487487793, 0, 0
7, 1, 0.2979618012905121, 0.8813626766204834, 547800, 3.035931348800659, 0, 0
8, 7, 0.18168583512306213, 0.9432176947593689, 547800, 0.2955477237701416, 0, 0
8, 2, 0.18273486196994781, 0.9426708817481995, 547800, 1.38559889793396, 0, 0
8, 0, 0.18224965035915375, 0.9342226386070251, 547800, 1.883558988571167, 0, 0
8, 6, 0.09949713945388794, 0.9656023383140564, 547800, 1.943899154663086, 0, 0
8, 9, 0.2163272202014923, 0.938215434551239, 547800, 1.9979503154754639, 0, 0
9, 5, 0.6412151455879211, 0.7727603912353516, 547800, 0.56136155128479, 0, 0
9, 4, 0.0466240718960762, 0.986523449420929, 547800, 1.5502541065216064, 0, 0
9, 6, 0.07673150300979614, 0.9750362634658813, 547800, 2.1024603843688965, 0, 0
9, 9, 0.2013407200574875, 0.939594566822052, 547800, 2.163330316543579, 0, 0
9, 1, 0.30202677845954895, 0.8842729926109314, 547800, 3.4326212406158447, 0, 0
10, 2, 0.17595577239990234, 0.9422212243080139, 547800, 1.79465651512146, 0, 0
10, 3, 0.1800318956375122, 0.9473801851272583, 547800, 1.8089170455932617, 0, 0
10, 4, 0.04102911427617073, 0.9873657822608948, 547800, 1.878282070159912, 0, 0
10, 9, 0.20797184109687805, 0.9398703575134277, 547800, 2.3253653049468994, 0, 0
10, 1, 0.2765757739543915, 0.8904359936714172, 547800, 3.5963869094848633, 0, 0
11, 7, 0.16055090725421906, 0.9574132561683655, 547800, 0.3053245544433594, 0, 0
11, 8, 0.04365557059645653, 0.9900699853897095, 547800, 1.8706462383270264, 0, 0
11, 0, 0.18017978966236115, 0.9345293045043945, 547800, 2.020695447921753, 0, 0
11, 6, 0.08754739910364151, 0.9709724187850952, 547800, 2.056837558746338, 0, 0
11, 9, 0.17275218665599823, 0.9503516554832458, 547800, 2.137775421142578, 0, 0
12, 5, 0.5058947801589966, 0.8099052906036377, 547800, 0.546560525894165, 0, 0
12, 2, 0.1709005981683731, 0.9444694519042969, 547800, 1.447812795639038, 0, 0
12, 4, 0.04286952689290047, 0.9861023426055908, 547800, 1.534353256225586, 0, 0
12, 8, 0.020526796579360962, 0.9944652318954468, 547800, 1.7706375122070312, 0, 0
