round, cid, loss, accuracy, model_size, train_time, cyfer_time, decyfer_time
1, 7, 0.8568592667579651, 0.6721532940864563, 639212, 1.4435555934906006, 9.65772533416748, 7.152557373046875e-07
1, 1, 0.6887181997299194, 0.761985182762146, 639199, 2.046175003051758, 9.275539875030518, 1.1920928955078125e-06
2, 7, 0.8079895973205566, 0.7023745179176331, 639229, 0.6601579189300537, 10.02803635597229, 5.859565734863281
2, 3, 0.5534008741378784, 0.8216039538383484, 639191, 2.5632002353668213, 9.635814666748047, 5.51908540725708
2, 0, 0.6747576594352722, 0.7588244676589966, 639202, 2.7857048511505127, 9.669641017913818, 5.509280204772949
2, 9, 0.6836256384849548, 0.7665029764175415, 639222, 2.8427631855010986, 9.646631956100464, 5.647358417510986
2, 6, 0.781535804271698, 0.7168818712234497, 639204, 3.0020837783813477, 9.611445188522339, 5.5501298904418945
3, 0, 0.500644326210022, 0.8236742615699768, 639225, 1.110266923904419, 10.100537300109863, 5.61663818359375
3, 8, 0.807597279548645, 0.6643325090408325, 639228, 2.301042079925537, 9.874154567718506, 5.601192235946655
3, 5, 0.5192444324493408, 0.8030807375907898, 639214, 2.454965353012085, 9.752514600753784, 5.714328289031982
3, 4, 0.3182394504547119, 0.8876649141311646, 639203, 3.3008556365966797, 9.488965511322021, 5.717209815979004
3, 2, 0.5708531737327576, 0.7882325649261475, 639191, 3.434173583984375, 9.580084800720215, 5.545406341552734
4, 7, 0.4940154254436493, 0.8076092600822449, 639200, 1.3708992004394531, 9.87398648262024, 5.654374837875366
4, 8, 0.7409217357635498, 0.6979895830154419, 639186, 1.6290781497955322, 9.74483036994934, 5.628780126571655
4, 0, 0.4576722979545593, 0.8323756456375122, 639209, 2.020775318145752, 9.661293506622314, 5.608479738235474
4, 3, 0.3262811005115509, 0.8934351801872253, 639209, 1.916717767715454, 9.799413204193115, 5.645075798034668
4, 2, 0.5180762410163879, 0.8095017671585083, 639230, 2.417433023452759, 9.619103908538818, 5.700117111206055
5, 8, 0.6957436203956604, 0.712672233581543, 639220, 1.701901912689209, 9.69897723197937, 5.6563544273376465
5, 5, 0.4148176312446594, 0.84575355052948, 639222, 1.7990410327911377, 9.69906234741211, 5.584063291549683
5, 6, 0.541513204574585, 0.8056750893592834, 639231, 2.193368434906006, 9.614396333694458, 5.644212961196899
5, 2, 0.4836377501487732, 0.8231418132781982, 639222, 2.6016860008239746, 9.484926223754883, 5.55496621131897
5, 4, 0.24642935395240784, 0.9141846895217896, 639174, 2.4222986698150635, 9.957755327224731, 5.557747840881348
6, 7, 0.4279673397541046, 0.843227207660675, 639209, 1.315591812133789, 9.772380590438843, 5.563378572463989
6, 9, 0.41982224583625793, 0.8548827171325684, 639214, 1.9301173686981201, 9.673212051391602, 5.6167893409729
6, 6, 0.5053609609603882, 0.8241670727729797, 639200, 2.021240472793579, 9.569528579711914, 5.6613335609436035
6, 5, 0.379472553730011, 0.8601165413856506, 639230, 1.7633824348449707, 10.276809215545654, 5.646169424057007
6, 3, 0.28886568546295166, 0.9063466191291809, 639180, 1.8786094188690186, 10.345953702926636, 5.575083017349243
7, 5, 0.36289945244789124, 0.8688592910766602, 639203, 1.7661614418029785, 9.912391662597656, 5.56102442741394
7, 0, 0.3911696672439575, 0.857658863067627, 639225, 2.163147449493408, 9.813454627990723, 5.551172971725464
7, 6, 0.4792744815349579, 0.8342100977897644, 639212, 2.2554080486297607, 10.01037883758545, 5.588597059249878
7, 2, 0.4448269307613373, 0.8385157585144043, 639223, 2.674818277359009, 9.564765691757202, 5.629389047622681
7, 1, 0.40772780776023865, 0.8504612445831299, 639229, 2.552657127380371, 9.746424436569214, 5.589686155319214
8, 7, 0.38801902532577515, 0.8540205359458923, 639217, 1.3423731327056885, 9.891403913497925, 5.675244092941284
8, 8, 0.6285470128059387, 0.7549130320549011, 639187, 1.6004736423492432, 9.661643266677856, 5.972301483154297
8, 5, 0.3407433331012726, 0.8773938417434692, 639210, 1.7586278915405273, 9.719357013702393, 5.755663633346558
8, 1, 0.3865780532360077, 0.8579966425895691, 639218, 2.383702516555786, 9.585254669189453, 5.6556396484375
8, 2, 0.42858076095581055, 0.84614497423172, 639222, 2.514400005340576, 9.719841480255127, 5.662169456481934
9, 8, 0.5904039144515991, 0.7684662342071533, 639233, 1.3899641036987305, 9.861833810806274, 5.5473668575286865
9, 7, 0.3694409132003784, 0.8645439743995667, 639220, 1.3147494792938232, 9.809544801712036, 5.79118275642395
9, 6, 0.44042807817459106, 0.8460066914558411, 639207, 2.025085687637329, 9.84023118019104, 5.684055328369141
9, 1, 0.36403173208236694, 0.8667013049125671, 639224, 2.2989518642425537, 9.662583112716675, 5.638566493988037
9, 4, 0.209928497672081, 0.9256085753440857, 639218, 1.9148974418640137, 9.566587448120117, 6.327685117721558
10, 7, 0.36289116740226746, 0.866432785987854, 639204, 1.3146817684173584, 9.86262583732605, 5.617910146713257
10, 6, 0.42584577202796936, 0.8501514196395874, 639202, 2.0728042125701904, 9.663545608520508, 5.577985763549805
10, 1, 0.357124388217926, 0.8674808144569397, 639238, 2.489068031311035, 9.57709527015686, 5.628975868225098
10, 0, 0.35897502303123474, 0.8709571361541748, 639219, 1.897007703781128, 9.52573823928833, 6.31075644493103
10, 4, 0.20431606471538544, 0.9281925559043884, 639189, 2.427262306213379, 12.174680709838867, 5.622458219528198
11, 8, 0.5731157660484314, 0.7714027762413025, 639219, 1.589350938796997, 9.831081628799438, 5.625067234039307
11, 0, 0.3352847099304199, 0.8799868822097778, 639232, 2.0915863513946533, 9.897015810012817, 5.616311550140381
11, 9, 0.34446418285369873, 0.8759774565696716, 639217, 1.903055191040039, 9.680485963821411, 6.123183012008667
11, 1, 0.34805768728256226, 0.8728075623512268, 639191, 2.5009384155273438, 9.635920286178589, 5.602546453475952
11, 2, 0.4010095000267029, 0.8519246578216553, 639221, 2.6341681480407715, 9.842299938201904, 5.601754665374756
12, 8, 0.5496862530708313, 0.7813417911529541, 639231, 1.289942979812622, 9.921390056610107, 5.611976146697998
