1, 0, 1.5577623844146729, 0.31768953800201416, 34095548, 0.5599544048309326, 0.37575483322143555, 0.003571033477783203
1, 1, 1.6553415060043335, 0.26556017994880676, 34095626, 0.5728707313537598, 0.3724513053894043, 0.0038106441497802734
2, 0, 1.1322180032730103, 0.5740072131156921, 34097549, 0.04248476028442383, 0.37742137908935547, 0.11165118217468262
2, 1, 1.2465927600860596, 0.5352697372436523, 34097842, 0.0937652587890625, 0.34017395973205566, 0.10605168342590332
3, 0, 0.9328201413154602, 0.6750902533531189, 34098240, 0.04915261268615723, 0.366588830947876, 0.10708165168762207
3, 1, 1.0151749849319458, 0.6763485670089722, 34094717, 0.10265874862670898, 0.3355875015258789, 0.10744857788085938
4, 0, 0.7590068578720093, 0.8519855737686157, 34094543, 0.04411149024963379, 0.3591437339782715, 0.11255717277526855
4, 1, 0.8384884595870972, 0.7676348686218262, 34095276, 0.06142282485961914, 0.3500800132751465, 0.10701274871826172
5, 1, 0.7007602453231812, 0.8257261514663696, 34098489, 0.04405355453491211, 0.35463380813598633, 0.10837864875793457
5, 0, 0.6305306553840637, 0.8519855737686157, 34098759, 0.10615324974060059, 0.3041415214538574, 0.10777688026428223
6, 1, 0.60182124376297, 0.8298755288124084, 34097335, 0.0442960262298584, 0.36228275299072266, 0.10311746597290039
6, 0, 0.530676543712616, 0.8592057824134827, 34096047, 0.08955001831054688, 0.3238246440887451, 0.10950446128845215
7, 1, 0.5230324864387512, 0.8713693022727966, 34095554, 0.04392695426940918, 0.37232351303100586, 0.10935688018798828
7, 0, 0.4603814482688904, 0.8772563338279724, 34096054, 0.043784379959106445, 0.37812185287475586, 0.1100304126739502
8, 1, 0.4616714417934418, 0.8962655663490295, 34096737, 0.0442047119140625, 0.36731386184692383, 0.10987329483032227
8, 0, 0.40396419167518616, 0.8844765424728394, 34091275, 0.06085801124572754, 0.35202956199645996, 0.1085503101348877
9, 1, 0.4122486412525177, 0.8962655663490295, 34096054, 0.042687416076660156, 0.3710365295410156, 0.10907602310180664
9, 0, 0.36221322417259216, 0.9025270938873291, 34097257, 0.05282878875732422, 0.36904239654541016, 0.11571645736694336
10, 0, 0.3196607828140259, 0.916967511177063, 34098399, 0.05493307113647461, 0.3672347068786621, 0.10887312889099121
10, 1, 0.38007572293281555, 0.8755186796188354, 34094815, 0.044682979583740234, 0.38245582580566406, 0.10779213905334473
11, 0, 0.289345920085907, 0.9675090312957764, 34095567, 0.04681038856506348, 0.35311055183410645, 0.107513427734375
11, 1, 0.3521389365196228, 0.9170124530792236, 34096169, 0.08034706115722656, 0.34847068786621094, 0.10936546325683594
12, 0, 0.27004677057266235, 0.916967511177063, 34095383, 0.04637408256530762, 0.36905932426452637, 0.11114859580993652
12, 1, 0.32248690724372864, 0.9045643210411072, 34096877, 0.07163262367248535, 0.3687167167663574, 0.10885047912597656
13, 0, 0.2451896220445633, 0.9783393740653992, 34098454, 0.044321537017822266, 0.37848854064941406, 0.11046838760375977
13, 1, 0.30630362033843994, 0.9045643210411072, 34095278, 0.09373760223388672, 0.3266768455505371, 0.11068463325500488
14, 1, 0.2846367061138153, 0.9294605851173401, 34096961, 0.04427909851074219, 0.3679070472717285, 0.10924005508422852
14, 0, 0.23465222120285034, 0.9747292399406433, 34097916, 0.09748601913452148, 0.3329465389251709, 0.11074185371398926
15, 1, 0.2639719843864441, 0.9460580945014954, 34096107, 0.04436945915222168, 0.38322925567626953, 0.11415934562683105
15, 0, 0.20900176465511322, 0.9566786885261536, 34097233, 0.07680463790893555, 0.3508641719818115, 0.11413240432739258
16, 0, 0.1953016221523285, 0.9927797913551331, 34096793, 0.045836448669433594, 0.36794114112854004, 0.10979914665222168
16, 1, 0.24392545223236084, 0.9502074718475342, 34095086, 0.11039113998413086, 0.30386996269226074, 0.11140561103820801
17, 0, 0.1809900403022766, 0.9891696572303772, 34097155, 0.048011064529418945, 0.3686370849609375, 0.11342859268188477
17, 1, 0.22971776127815247, 0.9709543585777283, 34096057, 0.06096982955932617, 0.3593003749847412, 0.11203360557556152
18, 0, 0.16677509248256683, 1.0, 34097555, 0.046282291412353516, 0.37486720085144043, 0.11246323585510254
18, 1, 0.22160319983959198, 0.9419087171554565, 34095574, 0.09174180030822754, 0.3319225311279297, 0.1118009090423584
19, 1, 0.20794039964675903, 0.9668049812316895, 34100598, 0.045205116271972656, 0.3609769344329834, 0.11497664451599121
19, 0, 0.1551855057477951, 0.9927797913551331, 34097283, 0.06090712547302246, 0.3737637996673584, 0.11459851264953613
20, 1, 0.19729262590408325, 0.9792531132698059, 34096634, 0.04665684700012207, 0.3940560817718506, 0.11117148399353027
20, 0, 0.14467468857765198, 0.9963898658752441, 34098908, 0.05466961860656738, 0.39350295066833496, 0.11848139762878418
21, 0, 0.13255570828914642, 1.0, 34099902, 0.04454636573791504, 0.3861358165740967, 0.11428189277648926
21, 1, 0.1844262033700943, 0.9668049812316895, 34093239, 0.07091617584228516, 0.35576677322387695, 0.11441898345947266
22, 1, 0.17864395678043365, 0.9709543585777283, 34094939, 0.04576539993286133, 0.37538886070251465, 0.11182928085327148
22, 0, 0.11997068673372269, 1.0, 34095722, 0.06767773628234863, 0.37849998474121094, 0.11896419525146484
23, 1, 0.16674885153770447, 0.9834024906158447, 34096190, 0.04405331611633301, 0.373582124710083, 0.1121826171875
23, 0, 0.11146960407495499, 1.0, 34093826, 0.10342884063720703, 0.3328135013580322, 0.112640380859375
24, 1, 0.155051589012146, 0.9792531132698059, 34096671, 0.044408559799194336, 0.37595391273498535, 0.11258745193481445
24, 0, 0.10972671955823898, 0.9963898658752441, 34098162, 0.10146355628967285, 0.34847497940063477, 0.11909651756286621
25, 0, 0.09906020015478134, 1.0, 34092394, 0.04601740837097168, 0.3721170425415039, 0.11518597602844238
25, 1, 0.1484496146440506, 0.9834024906158447, 34095196, 0.07511329650878906, 0.35836052894592285, 0.11262106895446777
26, 0, 0.09043318778276443, 1.0, 34097282, 0.045159101486206055, 0.3870832920074463, 0.1200873851776123
26, 1, 0.1410135179758072, 0.9875518679618835, 34096374, 0.09646487236022949, 0.332202672958374, 0.11423349380493164
27, 0, 0.081150583922863, 1.0, 34093690, 0.04516935348510742, 0.3810892105102539, 0.11529898643493652
27, 1, 0.13291718065738678, 0.9792531132698059, 34096181, 0.07253456115722656, 0.36540651321411133, 0.11417746543884277
28, 0, 0.07408486306667328, 1.0, 34095195, 0.05016446113586426, 0.3727841377258301, 0.1111299991607666
28, 1, 0.12487342208623886, 0.9834024906158447, 34099350, 0.07286429405212402, 0.36991095542907715, 0.11218905448913574
29, 0, 0.06861355155706406, 1.0, 34095951, 0.0479433536529541, 0.39325451850891113, 0.11455225944519043
29, 1, 0.12163005769252777, 0.9834024906158447, 34099789, 0.04448103904724121, 0.39859890937805176, 0.11290216445922852
30, 0, 0.06217104196548462, 1.0, 34095037, 0.04690194129943848, 0.36240720748901367, 0.11109805107116699
30, 1, 0.13125933706760406, 0.9668049812316895, 34093818, 0.09492874145507812, 0.3397257328033447, 0.11222052574157715
31, 0, 0.057915255427360535, 1.0, 34095746, 0.046904802322387695, 0.38222193717956543, 0.11545586585998535
31, 1, 0.1069340854883194, 0.9917012453079224, 34095852, 0.05601978302001953, 0.3882467746734619, 0.11374306678771973
32, 0, 0.052422311156988144, 1.0, 34094879, 0.06268739700317383, 0.38422393798828125, 0.12201714515686035
32, 1, 0.10062114149332047, 0.9834024906158447, 34099536, 0.045647621154785156, 0.3995640277862549, 0.11467885971069336
33, 1, 0.09797681868076324, 0.9917012453079224, 34095666, 0.04506182670593262, 0.39274001121520996, 0.11599135398864746
33, 0, 0.0484243743121624, 1.0, 34097971, 0.08003020286560059, 0.3687155246734619, 0.11575818061828613
34, 1, 0.09296208620071411, 0.9834024906158447, 34092743, 0.045377492904663086, 0.3871893882751465, 0.11187243461608887
34, 0, 0.04559922218322754, 1.0, 34096683, 0.06048727035522461, 0.382749080657959, 0.11373233795166016
35, 0, 0.04219392314553261, 1.0, 34099054, 0.047434329986572266, 0.39339184761047363, 0.11625981330871582
35, 1, 0.09522955119609833, 0.9834024906158447, 34096275, 0.07916927337646484, 0.369873046875, 0.11619448661804199
36, 0, 0.03985055536031723, 1.0, 34097457, 0.04539155960083008, 0.37994980812072754, 0.11402058601379395
36, 1, 0.08442143350839615, 0.9834024906158447, 34097429, 0.09792661666870117, 0.344440221786499, 0.11609196662902832
37, 1, 0.08050227910280228, 0.9917012453079224, 34097590, 0.04543328285217285, 0.3896467685699463, 0.11218476295471191
37, 0, 0.0368947871029377, 1.0, 34096083, 0.0944204330444336, 0.3518204689025879, 0.11924290657043457
38, 0, 0.03555944189429283, 1.0, 34097935, 0.047037363052368164, 0.3923149108886719, 0.11336779594421387
38, 1, 0.07412286102771759, 0.9917012453079224, 34093560, 0.09145593643188477, 0.3422892093658447, 0.1129605770111084
39, 1, 0.06714483350515366, 1.0, 34097141, 0.045943498611450195, 0.3939530849456787, 0.11882805824279785
39, 0, 0.03245973959565163, 1.0, 34098780, 0.050563812255859375, 0.40169692039489746, 0.11936473846435547
40, 1, 0.06360841542482376, 1.0, 34095745, 0.04494023323059082, 0.3927624225616455, 0.11794710159301758
40, 0, 0.03087429702281952, 1.0, 34093508, 0.09083390235900879, 0.35470080375671387, 0.11667108535766602
41, 0, 0.027623891830444336, 1.0, 34096880, 0.054157257080078125, 0.3893771171569824, 0.11936354637145996
41, 1, 0.0628337413072586, 1.0, 34097501, 0.04552292823791504, 0.406505823135376, 0.11768221855163574
42, 0, 0.026300834491848946, 1.0, 34090684, 0.06746554374694824, 0.3637733459472656, 0.11487841606140137
42, 1, 0.06040607765316963, 1.0, 34098056, 0.046861886978149414, 0.4012441635131836, 0.1149606704711914
43, 0, 0.02456384338438511, 1.0, 34092575, 0.046721696853637695, 0.3899695873260498, 0.11515164375305176
43, 1, 0.05549124255776405, 1.0, 34092196, 0.044968366622924805, 0.3941030502319336, 0.11457347869873047
