1, 1, 1.38006591796875, 0.3442623019218445, 0.27703118324279785
1, 0, 1.204353928565979, 0.6000000238418579, 0.2872452735900879
2, 1, 1.1232787370681763, 0.688524603843689, 0.2461225986480713
2, 0, 0.9788460731506348, 0.7142857313156128, 0.2494218349456787
3, 1, 0.9386675357818604, 0.7704917788505554, 0.24513983726501465
3, 0, 0.7860006093978882, 0.8428571224212646, 0.25655126571655273
4, 0, 0.6309893131256104, 0.8428571224212646, 0.2535521984100342
4, 1, 0.7235046029090881, 0.8524590134620667, 0.24437332153320312
5, 0, 0.5216676592826843, 0.8714285492897034, 0.2491443157196045
5, 1, 0.6006548404693604, 0.9180327653884888, 0.24504661560058594
6, 1, 0.5168856978416443, 0.9344262480735779, 0.24733567237854004
6, 0, 0.4465867578983307, 0.8714285492897034, 0.24872589111328125
7, 1, 0.4369964599609375, 0.9180327653884888, 0.24491167068481445
7, 0, 0.38144057989120483, 0.8999999761581421, 0.24796414375305176
8, 0, 0.3403213322162628, 0.9285714030265808, 0.251192569732666
8, 1, 0.3950381278991699, 0.9508196711540222, 0.2515223026275635
9, 1, 0.3465830981731415, 0.9672130942344666, 0.24815726280212402
9, 0, 0.2956230640411377, 0.9714285731315613, 0.25083065032958984
10, 1, 0.3138622045516968, 0.9508196711540222, 0.24213767051696777
10, 0, 0.2698879837989807, 0.9285714030265808, 0.24844074249267578
11, 1, 0.29594147205352783, 0.9672130942344666, 0.24399304389953613
11, 0, 0.24564222991466522, 0.9428571462631226, 0.2541847229003906
12, 0, 0.23080812394618988, 0.9571428298950195, 0.2510530948638916
12, 1, 0.27397045493125916, 0.9672130942344666, 0.25974225997924805
13, 1, 0.2488740086555481, 0.9672130942344666, 0.25299930572509766
13, 0, 0.215131938457489, 0.9714285731315613, 0.2522575855255127
14, 1, 0.23747843503952026, 0.9672130942344666, 0.25278353691101074
14, 0, 0.19396503269672394, 0.9714285731315613, 0.2557039260864258
15, 0, 0.1773526519536972, 1.0, 0.25431251525878906
15, 1, 0.21726302802562714, 0.9672130942344666, 0.26399707794189453
16, 1, 0.21082106232643127, 0.9672130942344666, 0.2549874782562256
16, 0, 0.1631976068019867, 1.0, 0.26467251777648926
17, 1, 0.19353516399860382, 0.9672130942344666, 0.2541351318359375
17, 0, 0.15681011974811554, 0.9857142567634583, 0.26303839683532715
18, 1, 0.1860962212085724, 0.9672130942344666, 0.259918212890625
18, 0, 0.1433514952659607, 1.0, 0.2697014808654785
19, 1, 0.17504017055034637, 0.9672130942344666, 0.2530670166015625
19, 0, 0.13330501317977905, 1.0, 0.26480698585510254
20, 1, 0.1658676117658615, 0.9672130942344666, 0.25133371353149414
20, 0, 0.12466088682413101, 1.0, 0.2629232406616211
21, 1, 0.1544501930475235, 0.9672130942344666, 0.2538785934448242
21, 0, 0.11606905609369278, 1.0, 0.26619696617126465
22, 1, 0.1482476145029068, 0.9836065769195557, 0.25895118713378906
