round, cid, loss, accuracy, model_size, train_time, cyfer_time, decyfer_time
1, 2, 0.38411661982536316, 0.8860161900520325, 3459900, 1.5824170112609863, 0.17021489143371582, 4.76837158203125e-07
1, 6, 0.1789575070142746, 0.9451378583908081, 3459499, 1.8969550132751465, 0.13248920440673828, 7.152557373046875e-07
2, 7, 0.5351881384849548, 0.8848580718040466, 3459713, 1.183680772781372, 0.20126891136169434, 0.1285266876220703
2, 6, 0.1483149379491806, 0.9609578847885132, 3459625, 1.409363031387329, 0.19686174392700195, 0.1271500587463379
2, 3, 0.3982108533382416, 0.8853560090065002, 3459739, 2.159844398498535, 0.17730188369750977, 0.1224822998046875
2, 4, 0.12761279940605164, 0.9629395604133606, 3459563, 2.2238943576812744, 0.1676805019378662, 0.18271160125732422
2, 1, 0.4552321135997772, 0.8290915489196777, 3459892, 3.7539942264556885, 0.1422276496887207, 0.18180084228515625
3, 3, 0.2769876718521118, 0.9169278740882874, 3459832, 1.238739252090454, 0.20583701133728027, 0.13217926025390625
3, 5, 0.5797553658485413, 0.794610321521759, 3459714, 1.5981597900390625, 0.19368815422058105, 0.12633371353149414
3, 6, 0.12252095341682434, 0.9638606905937195, 3459685, 1.8939247131347656, 0.1825122833251953, 0.12471413612365723
3, 8, 0.12846022844314575, 0.9622334241867065, 3460061, 2.5259835720062256, 0.17264103889465332, 0.14006471633911133
3, 1, 0.4021250307559967, 0.8450696468353271, 3459664, 3.366076707839966, 0.13002300262451172, 0.14001178741455078
4, 7, 0.4348633587360382, 0.8832807540893555, 3459647, 0.26622533798217773, 0.1997067928314209, 0.12981677055358887
4, 5, 0.3221181631088257, 0.8703568577766418, 3459781, 0.49868273735046387, 0.19044947624206543, 0.12384271621704102
4, 3, 0.23991772532463074, 0.9278996586799622, 3459611, 1.2257673740386963, 0.17274165153503418, 0.1435863971710205
4, 2, 0.2473592460155487, 0.9282823801040649, 3459650, 1.237234354019165, 0.16594576835632324, 0.14243769645690918
4, 8, 0.06427822262048721, 0.9811167120933533, 3459850, 1.4828948974609375, 0.1317915916442871, 0.1293189525604248
5, 3, 0.2196093499660492, 0.9348410367965698, 3459663, 1.5311133861541748, 0.19491076469421387, 0.12514233589172363
5, 4, 0.05946977064013481, 0.9818909168243408, 3459955, 1.6706511974334717, 0.1876232624053955, 0.12520933151245117
5, 2, 0.1945621371269226, 0.9473921060562134, 3459440, 1.6100318431854248, 0.1844480037689209, 0.2009427547454834
5, 8, 0.044159356504678726, 0.9871398210525513, 3459870, 1.9726567268371582, 0.17174386978149414, 0.13826251029968262
5, 1, 0.3741995394229889, 0.8533439636230469, 3459467, 3.25161075592041, 0.13196754455566406, 0.20325279235839844
6, 5, 0.37646007537841797, 0.8550618886947632, 3459666, 0.6758034229278564, 0.1943821907043457, 0.1750023365020752
6, 3, 0.2060147076845169, 0.9395431876182556, 3460043, 1.2724342346191406, 0.18880701065063477, 0.16704607009887695
6, 8, 0.062201716005802155, 0.9824190139770508, 3459247, 1.6343097686767578, 0.18761086463928223, 0.12323522567749023
6, 1, 0.3461787700653076, 0.864928126335144, 3459840, 3.333643913269043, 0.13318634033203125, 0.12779808044433594
6, 9, 0.26084885001182556, 0.9266307950019836, 3459987, 3.982752561569214, 0.13252806663513184, 0.12241411209106445
7, 2, 0.25965192914009094, 0.923561155796051, 3459807, 1.4162397384643555, 0.19994139671325684, 0.12152743339538574
7, 8, 0.0376419834792614, 0.9899072051048279, 3459512, 1.9447834491729736, 0.19830727577209473, 0.131119966506958
7, 6, 0.13536611199378967, 0.9590710997581482, 3459639, 2.1903584003448486, 0.17169809341430664, 0.13265514373779297
7, 9, 0.21788552403450012, 0.9375258684158325, 3459692, 2.2059576511383057, 0.1659531593322754, 0.12270212173461914
7, 0, 0.2230207622051239, 0.9201165437698364, 3459436, 2.6107492446899414, 0.13222050666809082, 0.12198948860168457
8, 7, 0.24932849407196045, 0.9242902398109436, 3459869, 0.2911696434020996, 0.19771599769592285, 0.15073227882385254
8, 2, 0.17233751714229584, 0.9498651027679443, 3459904, 1.3878848552703857, 0.1832292079925537, 0.12363338470458984
8, 4, 0.07204408198595047, 0.9785217642784119, 3459549, 1.4750516414642334, 0.1810305118560791, 0.12325215339660645
8, 8, 0.05328601971268654, 0.9840468764305115, 3459834, 1.7460684776306152, 0.157914400100708, 0.12524127960205078
8, 9, 0.24451786279678345, 0.9278720021247864, 3459792, 1.8580212593078613, 0.1359872817993164, 0.1431264877319336
9, 7, 0.4653153419494629, 0.8643532991409302, 3459751, 0.24002337455749512, 0.19934558868408203, 0.1318037509918213
9, 5, 0.4544224739074707, 0.8266569375991821, 3459615, 0.4642629623413086, 0.19358181953430176, 0.12244725227355957
9, 2, 0.19355818629264832, 0.9422212243080139, 3459975, 1.170180320739746, 0.18749046325683594, 0.126054048538208
9, 8, 0.025425491854548454, 0.9936513304710388, 3459658, 1.5091643333435059, 0.16556048393249512, 0.20941400527954102
9, 1, 0.34413081407546997, 0.8643574714660645, 3459835, 2.8003129959106445, 0.13033485412597656, 0.20350170135498047
10, 7, 0.21167194843292236, 0.9416403770446777, 3459645, 0.23731589317321777, 0.20003247261047363, 0.1289689540863037
10, 5, 0.31975463032722473, 0.8754552006721497, 3459853, 0.45932769775390625, 0.19667720794677734, 0.1545255184173584
10, 2, 0.17230620980262756, 0.9478417038917542, 3459837, 1.1887712478637695, 0.18511056900024414, 0.1523151397705078
10, 8, 0.05713944137096405, 0.9851863980293274, 3459593, 1.505002737045288, 0.16592860221862793, 0.2109994888305664
10, 1, 0.3258565068244934, 0.8713763952255249, 3459496, 2.799360513687134, 0.1277000904083252, 0.20608067512512207
11, 4, 0.05235252156853676, 0.9848389029502869, 3459867, 1.7220206260681152, 0.20878362655639648, 0.16727614402770996
11, 0, 0.16701939702033997, 0.943422257900238, 3459658, 2.2231056690216064, 0.19245529174804688, 0.12486100196838379
11, 6, 0.10204414278268814, 0.9666182994842529, 3459524, 2.395115375518799, 0.21314406394958496, 0.16963768005371094
11, 9, 0.22842560708522797, 0.9357330203056335, 3459625, 2.4572606086730957, 0.21477961540222168, 0.15910029411315918
11, 1, 0.3196851313114166, 0.8740584254264832, 3459644, 3.648028612136841, 0.13169407844543457, 0.17157530784606934
12, 7, 0.13542993366718292, 0.960567831993103, 3459466, 0.35703086853027344, 0.19648194313049316, 0.13975238800048828
12, 2, 0.16699562966823578, 0.9491906762123108, 3459803, 1.395817756652832, 0.1804795265197754, 0.13297772407531738
12, 3, 0.19427530467510223, 0.9408866763114929, 3459707, 1.4139375686645508, 0.18320178985595703, 0.12552881240844727
12, 8, 0.040291380137205124, 0.9892560839653015, 3459555, 1.748753309249878, 0.16503143310546875, 0.1253957748413086
12, 1, 0.3173646926879883, 0.8740013837814331, 3460120, 3.038311719894409, 0.12946248054504395, 0.12322068214416504
13, 5, 0.42133796215057373, 0.8259286284446716, 3459814, 0.5623776912689209, 0.1984093189239502, 0.1384105682373047
13, 2, 0.16466878354549408, 0.9494154453277588, 3459540, 1.4184894561767578, 0.1798255443572998, 0.12508535385131836
13, 3, 0.15309952199459076, 0.9576802253723145, 3459741, 1.4584648609161377, 0.16625094413757324, 0.15799975395202637
13, 4, 0.04213368892669678, 0.9869446158409119, 3459537, 1.512322187423706, 0.17046451568603516, 0.12620329856872559
13, 1, 0.3072878420352936, 0.8768545985221863, 3459635, 3.0108792781829834, 0.13254880905151367, 0.1299753189086914
14, 2, 0.15577630698680878, 0.9507644176483154, 3459608, 1.587007999420166, 0.19672560691833496, 0.1359407901763916
14, 3, 0.1792314052581787, 0.9516345858573914, 3459957, 1.6136879920959473, 0.19567251205444336, 0.14703130722045898
14, 0, 0.1587337851524353, 0.9438822269439697, 3459843, 2.1319122314453125, 0.15778470039367676, 0.12409019470214844
14, 6, 0.09614188969135284, 0.966763436794281, 3460019, 2.2050700187683105, 0.15310025215148926, 0.13923072814941406
14, 9, 0.22406505048274994, 0.9357330203056335, 3459605, 2.262382745742798, 0.1415541172027588, 0.1311025619506836
15, 7, 0.24215151369571686, 0.9179810881614685, 3459551, 0.2589249610900879, 0.2000446319580078, 0.12242412567138672
15, 2, 0.162471204996109, 0.9509891867637634, 3459561, 1.4007272720336914, 0.191375732421875, 0.12806415557861328
15, 0, 0.13114449381828308, 0.9541551470756531, 3459913, 1.9272358417510986, 0.17573332786560059, 0.13357210159301758
15, 9, 0.19535864889621735, 0.9452489018440247, 3459603, 2.035036563873291, 0.1713418960571289, 0.12578105926513672
15, 1, 0.3135622441768646, 0.8776534795761108, 3459795, 3.227678060531616, 0.13187217712402344, 0.12463617324829102
16, 5, 0.4751284718513489, 0.7953386902809143, 3459878, 0.5541582107543945, 0.20583081245422363, 0.146012544631958
16, 3, 0.16823051869869232, 0.9516345858573914, 3459818, 1.4772815704345703, 0.18832993507385254, 0.14216947555541992
16, 4, 0.04046020284295082, 0.9879974722862244, 3459819, 1.529787540435791, 0.18484020233154297, 0.1448502540588379
16, 8, 0.0312047079205513, 0.9918606281280518, 3460021, 1.8234636783599854, 0.14966964721679688, 0.14046120643615723
16, 0, 0.12526564300060272, 0.9541551470756531, 3459585, 1.8577165603637695, 0.13572287559509277, 0.12514972686767578
17, 7, 0.2922723889350891, 0.9164037704467773, 3459473, 0.27074360847473145, 0.19240093231201172, 0.13191986083984375
17, 3, 0.13952937722206116, 0.9610389471054077, 3459679, 1.396608591079712, 0.18735289573669434, 0.13739347457885742
17, 4, 0.036086954176425934, 0.9877868890762329, 3459668, 1.4737813472747803, 0.18467020988464355, 0.12639188766479492
17, 0, 0.12221335619688034, 0.9566084146499634, 3459814, 1.8264822959899902, 0.13081860542297363, 0.1373288631439209
17, 6, 0.0896649956703186, 0.9715529680252075, 3459619, 1.866683006286621, 0.13066482543945312, 0.12688851356506348
18, 7, 0.0912955030798912, 0.9747633934020996, 3459727, 0.25713157653808594, 0.20049643516540527, 0.13518834114074707
18, 2, 0.14358870685100555, 0.9539118409156799, 3459831, 1.3635790348052979, 0.20468378067016602, 0.12613987922668457
18, 4, 0.031621649861335754, 0.9890503287315369, 3459584, 1.4621095657348633, 0.2038869857788086, 0.12564730644226074
18, 6, 0.0734330266714096, 0.9769230484962463, 3459882, 1.8603341579437256, 0.1351635456085205, 0.1672971248626709
18, 9, 0.21220892667770386, 0.938215434551239, 3459583, 1.890709400177002, 0.13142657279968262, 0.1600639820098877
19, 5, 0.49191001057624817, 0.7960669994354248, 3459840, 0.5338072776794434, 0.20529460906982422, 0.19347929954528809
19, 4, 0.030975978821516037, 0.9901031851768494, 3459762, 1.4886138439178467, 0.2009110450744629, 0.14349961280822754
19, 0, 0.1174442246556282, 0.9586016535758972, 3459469, 1.9770972728729248, 0.17258882522583008, 0.18168926239013672
19, 6, 0.0734809935092926, 0.976342499256134, 3460041, 2.008997678756714, 0.1647026538848877, 0.19130778312683105
19, 1, 0.30667874217033386, 0.8797078132629395, 3459835, 3.256612539291382, 0.13130950927734375, 0.18271756172180176
20, 5, 0.3040374219417572, 0.8798251748085022, 3459999, 0.5508332252502441, 0.20474910736083984, 0.12888002395629883
