round, cid, loss, accuracy, decyfer_time
1, 8, 2.539241313934326, 0.08699999749660492, 0.10628128051757812
1, 6, 2.8573155403137207, 0.2750000059604645, 0.10841202735900879
1, 5, 2.3348758220672607, 0.09600000083446503, 0.09901833534240723
1, 4, 2.3348429203033447, 0.11999999731779099, 0.07502412796020508
1, 3, 2.2874388694763184, 0.08799999952316284, 0.08388137817382812
1, 2, 2.333045482635498, 0.09600000083446503, 0.08846211433410645
1, 1, 2.3239002227783203, 0.09399999678134918, 0.08637785911560059
1, 7, 2.329525947570801, 0.11699999868869781, 0.10265517234802246
1, 9, 2.392482280731201, 0.06199999898672104, 0.09316205978393555
1, 0, 2.3329389095306396, 0.08100000023841858, 0.10219931602478027
2, 1, 2.294522762298584, 0.09000000357627869, 0.11742997169494629
2, 4, 2.303232431411743, 0.08100000023841858, 0.1123197078704834
2, 3, 2.303844451904297, 0.0949999988079071, 0.11472058296203613
2, 2, 2.2989745140075684, 0.10100000351667404, 0.08925509452819824
2, 8, 2.3011505603790283, 0.08100000023841858, 0.10954689979553223
2, 9, 2.2962827682495117, 0.09000000357627869, 0.11548566818237305
2, 6, 2.30008864402771, 0.08399999886751175, 0.10666775703430176
2, 7, 2.3023717403411865, 0.09000000357627869, 0.09853768348693848
2, 5, 2.303311347961426, 0.09000000357627869, 0.08824038505554199
2, 0, 2.2991557121276855, 0.09300000220537186, 0.09598135948181152
3, 7, 2.251957654953003, 0.25, 0.10242104530334473
3, 5, 2.2427170276641846, 0.2290000021457672, 0.10187649726867676
3, 6, 2.2504618167877197, 0.25099998712539673, 0.13399338722229004
3, 2, 2.2434630393981934, 0.2529999911785126, 0.12266731262207031
3, 8, 2.2562787532806396, 0.2370000034570694, 0.09394526481628418
3, 3, 2.2483255863189697, 0.24500000476837158, 0.13259387016296387
3, 0, 2.2393767833709717, 0.26499998569488525, 0.10750699043273926
3, 1, 2.236203670501709, 0.27399998903274536, 0.10915160179138184
3, 9, 2.2474730014801025, 0.2409999966621399, 0.11308407783508301
3, 4, 2.2616231441497803, 0.2409999966621399, 0.10758280754089355
4, 4, 2.2610063552856445, 0.257999986410141, 0.1211233139038086
4, 5, 2.254711866378784, 0.26899999380111694, 0.08694124221801758
4, 1, 2.2561047077178955, 0.28700000047683716, 0.12850260734558105
4, 6, 2.2582011222839355, 0.27900001406669617, 0.14401626586914062
4, 3, 2.205734968185425, 0.2460000067949295, 0.11392521858215332
4, 9, 2.2064433097839355, 0.23399999737739563, 0.12161684036254883
4, 7, 2.263901710510254, 0.10499999672174454, 0.10650038719177246
4, 2, 2.240640640258789, 0.19300000369548798, 0.11746835708618164
4, 0, 2.254512071609497, 0.296999990940094, 0.10333514213562012
4, 8, 2.2993323802948, 0.10499999672174454, 0.1297600269317627
5, 2, 2.296348810195923, 0.1850000023841858, 0.13228869438171387
5, 9, 2.2896029949188232, 0.22499999403953552, 0.09127545356750488
5, 4, 2.2999014854431152, 0.18199999630451202, 0.12319827079772949
5, 1, 2.286147117614746, 0.20000000298023224, 0.1334831714630127
5, 5, 2.3014557361602783, 0.1889999955892563, 0.10472369194030762
5, 8, 2.298905372619629, 0.18199999630451202, 0.08605098724365234
5, 3, 2.301154851913452, 0.19300000369548798, 0.13124442100524902
5, 7, 2.3000104427337646, 0.16500000655651093, 0.09944796562194824
5, 0, 2.2936792373657227, 0.19099999964237213, 0.1285104751586914
5, 6, 2.292684555053711, 0.19900000095367432, 0.11716008186340332
6, 4, 2.2880423069000244, 0.13600000739097595, 0.10372638702392578
6, 1, 2.265493631362915, 0.14399999380111694, 0.09387612342834473
6, 5, 2.2824418544769287, 0.1459999978542328, 0.11433172225952148
6, 2, 2.2749574184417725, 0.13899999856948853, 0.13209080696105957
6, 3, 2.2843663692474365, 0.1289999932050705, 0.11591887474060059
6, 7, 2.2846667766571045, 0.12700000405311584, 0.10126805305480957
6, 8, 2.26835298538208, 0.15199999511241913, 0.1303403377532959
6, 0, 2.2641117572784424, 0.12999999523162842, 0.12423229217529297
6, 6, 2.2667908668518066, 0.1550000011920929, 0.117431640625
6, 9, 2.261003017425537, 0.17499999701976776, 0.09529232978820801
7, 8, 2.289062738418579, 0.18400000035762787, 0.11318445205688477
7, 5, 2.2891781330108643, 0.2370000034570694, 0.11290764808654785
7, 7, 2.2890350818634033, 0.19599999487400055, 0.11306262016296387
7, 0, 2.285128355026245, 0.17599999904632568, 0.13315653800964355
7, 4, 2.28855562210083, 0.12999999523162842, 0.10980343818664551
7, 2, 2.288407802581787, 0.1720000058412552, 0.08858156204223633
