round, cid, loss, accuracy, decyfer_time
1, 7, 2.7751717567443848, 0.23800000548362732, 0.09479618072509766
1, 0, 2.5922598838806152, 0.26499998569488525, 0.09407877922058105
1, 2, 2.6270503997802734, 0.257999986410141, 0.08550310134887695
1, 4, 2.706055164337158, 0.257999986410141, 0.09192562103271484
1, 1, 2.727735757827759, 0.2240000069141388, 0.09763932228088379
1, 8, 2.4749412536621094, 0.28600001335144043, 0.08097982406616211
1, 3, 2.635143756866455, 0.2669999897480011, 0.0834662914276123
1, 5, 2.8465585708618164, 0.25699999928474426, 0.10973238945007324
1, 9, 2.9030137062072754, 0.4390000104904175, 0.1015932559967041
1, 6, 2.6417346000671387, 0.2549999952316284, 0.08741044998168945
2, 0, 1.7043591737747192, 0.41100001335144043, 0.06958556175231934
2, 8, 2.3784735202789307, 0.24699999392032623, 0.0731513500213623
2, 9, 2.04256534576416, 0.35499998927116394, 0.0953366756439209
2, 5, 2.0983471870422363, 0.2770000100135803, 0.08886361122131348
2, 7, 2.423081398010254, 0.21199999749660492, 0.08359050750732422
2, 6, 1.901638150215149, 0.35899999737739563, 0.08714485168457031
2, 3, 1.9191452264785767, 0.35100001096725464, 0.08983707427978516
2, 2, 1.7670228481292725, 0.4449999928474426, 0.0980527400970459
2, 1, 1.9396190643310547, 0.33399999141693115, 0.08305072784423828
2, 4, 3.0089762210845947, 0.19499999284744263, 0.0793464183807373
3, 3, 2.769810438156128, 0.40299999713897705, 0.0797572135925293
3, 7, 2.3532187938690186, 0.3149999976158142, 0.07869529724121094
3, 0, 1.5102335214614868, 0.4909999966621399, 0.09084415435791016
3, 6, 1.791175127029419, 0.3409999907016754, 0.06565260887145996
3, 1, 1.7764865159988403, 0.625, 0.0805673599243164
3, 8, 1.8055499792099, 0.4020000100135803, 0.08739089965820312
3, 2, 1.490098237991333, 0.4569999873638153, 0.0928342342376709
3, 9, 1.807212471961975, 0.3440000116825104, 0.08981919288635254
3, 4, 1.8393001556396484, 0.38100001215934753, 0.08187103271484375
3, 5, 2.5663726329803467, 0.2930000126361847, 0.08138537406921387
4, 1, 1.7057055234909058, 0.574999988079071, 0.06095242500305176
4, 4, 4.651477813720703, 0.21899999678134918, 0.07179880142211914
4, 8, 2.782280683517456, 0.30799999833106995, 0.07776856422424316
4, 2, 1.721350073814392, 0.421999990940094, 0.08700346946716309
4, 3, 2.1234941482543945, 0.48100000619888306, 0.08118748664855957
4, 7, 2.9420244693756104, 0.33500000834465027, 0.08246803283691406
4, 9, 1.7732590436935425, 0.6230000257492065, 0.08579158782958984
4, 5, 2.307100772857666, 0.37599998712539673, 0.07536172866821289
4, 0, 1.182669997215271, 0.6230000257492065, 0.08280634880065918
4, 6, 3.6009130477905273, 0.4169999957084656, 0.08619904518127441
5, 6, 3.711010217666626, 0.3869999945163727, 0.07398724555969238
5, 2, 1.6216318607330322, 0.4410000145435333, 0.08713507652282715
5, 8, 2.0616402626037598, 0.4320000112056732, 0.07774519920349121
5, 7, 2.8014941215515137, 0.40799999237060547, 0.07438802719116211
5, 1, 1.8665493726730347, 0.6420000195503235, 0.07512664794921875
5, 5, 2.2861642837524414, 0.3970000147819519, 0.06780099868774414
5, 3, 2.6386642456054688, 0.4580000042915344, 0.0906522274017334
5, 4, 4.9148054122924805, 0.2720000147819519, 0.08438301086425781
5, 0, 1.9469083547592163, 0.5299999713897705, 0.08312034606933594
5, 9, 1.6530719995498657, 0.6449999809265137, 0.07055401802062988
6, 0, 1.8190903663635254, 0.5580000281333923, 0.07449460029602051
6, 7, 3.787203311920166, 0.2800000011920929, 0.07063794136047363
6, 9, 1.5499216318130493, 0.6629999876022339, 0.0674440860748291
6, 3, 2.6936981678009033, 0.4480000138282776, 0.08642792701721191
6, 1, 2.2252049446105957, 0.6510000228881836, 0.07941222190856934
6, 2, 1.853719711303711, 0.37400001287460327, 0.08944487571716309
6, 4, 6.632687568664551, 0.24799999594688416, 0.07811594009399414
6, 8, 1.6522104740142822, 0.5180000066757202, 0.08500456809997559
6, 5, 2.794409990310669, 0.35600000619888306, 0.07367205619812012
6, 6, 3.354597568511963, 0.39399999380111694, 0.09101152420043945
7, 7, 3.54795241355896, 0.3089999854564667, 0.07427287101745605
7, 2, 2.145327091217041, 0.38600000739097595, 0.08040404319763184
7, 1, 2.403059720993042, 0.6589999794960022, 0.06733393669128418
7, 4, 5.210007190704346, 0.25999999046325684, 0.08472180366516113
7, 6, 3.2704803943634033, 0.38199999928474426, 0.0957643985748291
7, 0, 2.4362246990203857, 0.4950000047683716, 0.08352231979370117
7, 5, 1.8687652349472046, 0.5260000228881836, 0.0736534595489502
7, 3, 2.778186321258545, 0.45100000500679016, 0.09209656715393066
7, 8, 1.709810495376587, 0.5370000004768372, 0.08568120002746582
7, 9, 1.332472801208496, 0.6110000014305115, 0.07948040962219238
8, 7, 3.8947625160217285, 0.37299999594688416, 0.06847596168518066
8, 2, 2.062276601791382, 0.45899999141693115, 0.06442785263061523
8, 6, 3.890040874481201, 0.367000013589859, 0.08942675590515137
8, 4, 5.977678298950195, 0.3230000138282776, 0.08576512336730957
8, 5, 1.9231057167053223, 0.4690000116825104, 0.07736611366271973
8, 3, 2.012871026992798, 0.5230000019073486, 0.0959174633026123
8, 9, 1.3061184883117676, 0.6230000257492065, 0.0813605785369873
8, 8, 1.5180431604385376, 0.5270000100135803, 0.08414340019226074
8, 0, 1.7725991010665894, 0.5619999766349792, 0.08193159103393555
8, 1, 2.431443929672241, 0.6690000295639038, 0.07580256462097168
9, 8, 1.427708625793457, 0.5600000023841858, 0.0796976089477539
9, 6, 2.775364398956299, 0.44600000977516174, 0.08156514167785645
9, 9, 1.1112903356552124, 0.6520000100135803, 0.09270524978637695
9, 2, 1.3167085647583008, 0.5989999771118164, 0.09715414047241211
9, 7, 1.8952716588974, 0.46799999475479126, 0.07675981521606445
9, 3, 2.1941123008728027, 0.4909999966621399, 0.09373760223388672
9, 1, 1.492026686668396, 0.6399999856948853, 0.07836627960205078
9, 4, 3.720444440841675, 0.4129999876022339, 0.08644366264343262
9, 0, 1.3144437074661255, 0.5960000157356262, 0.08147525787353516
9, 5, 1.3626052141189575, 0.5659999847412109, 0.08585119247436523
10, 9, 0.8265268802642822, 0.7409999966621399, 0.07287120819091797
10, 6, 1.508786678314209, 0.5400000214576721, 0.06993722915649414
10, 3, 1.2066380977630615, 0.6169999837875366, 0.08466649055480957
10, 1, 0.9161078929901123, 0.734000027179718, 0.0787668228149414
10, 8, 2.3027241230010986, 0.44600000977516174, 0.07805633544921875
10, 5, 0.984566330909729, 0.6700000166893005, 0.07685065269470215
10, 4, 4.04824686050415, 0.32499998807907104, 0.08407306671142578
10, 0, 0.8818240761756897, 0.7210000157356262, 0.08114480972290039
10, 7, 1.3278473615646362, 0.5529999732971191, 0.0748453140258789
10, 2, 1.4721583127975464, 0.5830000042915344, 0.08493638038635254
11, 0, 1.4746263027191162, 0.6079999804496765, 0.07394957542419434
11, 2, 0.9987459778785706, 0.640999972820282, 0.08677911758422852
11, 1, 1.9255421161651611, 0.6600000262260437, 0.059981584548950195
11, 3, 1.4747756719589233, 0.5289999842643738, 0.09764909744262695
11, 5, 3.189624309539795, 0.3240000009536743, 0.08261322975158691
11, 7, 2.787379264831543, 0.39500001072883606, 0.08447670936584473
11, 8, 1.1728712320327759, 0.6420000195503235, 0.09276342391967773
11, 6, 1.4333350658416748, 0.5619999766349792, 0.08911514282226562
11, 9, 0.957943320274353, 0.6779999732971191, 0.08247828483581543
11, 4, 4.317790985107422, 0.3330000042915344, 0.08010983467102051
12, 9, 0.9124797582626343, 0.671999990940094, 0.07877373695373535
12, 5, 2.646745204925537, 0.37599998712539673, 0.0747976303100586
12, 1, 1.975069522857666, 0.6710000038146973, 0.07838559150695801
12, 8, 1.6705940961837769, 0.5519999861717224, 0.08673334121704102
12, 0, 1.385140299797058, 0.6259999871253967, 0.08208608627319336
12, 2, 1.3331290483474731, 0.597000002861023, 0.09084296226501465
12, 3, 1.295128583908081, 0.5440000295639038, 0.08449268341064453
12, 4, 3.889199733734131, 0.3319999873638153, 0.0783395767211914
12, 6, 1.2191184759140015, 0.5799999833106995, 0.08080029487609863
12, 7, 3.2301175594329834, 0.39399999380111694, 0.06869745254516602
13, 9, 0.7303087711334229, 0.7419999837875366, 0.06296753883361816
13, 8, 2.1023759841918945, 0.5170000195503235, 0.0650472640991211
13, 7, 3.3722071647644043, 0.414000004529953, 0.07817673683166504
13, 5, 1.9367603063583374, 0.45100000500679016, 0.07964658737182617
13, 1, 1.548647165298462, 0.6809999942779541, 0.07736039161682129
13, 3, 1.4020923376083374, 0.5799999833106995, 0.08087992668151855
13, 4, 5.334474563598633, 0.32899999618530273, 0.07503771781921387
13, 0, 1.1335352659225464, 0.6489999890327454, 0.07548141479492188
13, 2, 1.8908801078796387, 0.5619999766349792, 0.08524346351623535
13, 6, 3.461313486099243, 0.4090000092983246, 0.07963800430297852
14, 7, 2.5319607257843018, 0.453000009059906, 0.05910611152648926
14, 4, 4.739435195922852, 0.35499998927116394, 0.06387686729431152
14, 2, 1.5814534425735474, 0.5849999785423279, 0.08986353874206543
14, 1, 1.9955202341079712, 0.675000011920929, 0.08700037002563477
14, 5, 2.1921439170837402, 0.41600000858306885, 0.07644844055175781
14, 0, 1.5696933269500732, 0.6299999952316284, 0.0841677188873291
14, 8, 1.8299087285995483, 0.5239999890327454, 0.083709716796875
14, 6, 3.448867082595825, 0.42500001192092896, 0.08479642868041992
14, 9, 0.8023245930671692, 0.7400000095367432, 0.07695150375366211
14, 3, 1.4683672189712524, 0.6150000095367432, 0.08617424964904785
15, 5, 1.3504993915557861, 0.5730000138282776, 0.06032872200012207
15, 4, 2.905796766281128, 0.42100000381469727, 0.06048774719238281
