round, cid, loss, accuracy, model_size, train_time, cyfer_time, decyfer_time
1, 7, 0.9951757192611694, 0.823051929473877, 3008862, 0.730083703994751, 0.08179998397827148, 7.152557373046875e-07
1, 9, 0.39774179458618164, 0.8817130327224731, 3008609, 1.0427062511444092, 0.06338214874267578, 1.6689300537109375e-06
2, 7, 1.5738104581832886, 0.5535714030265808, 3008749, 0.11245393753051758, 0.06390213966369629, 0.05628490447998047
2, 2, 0.4525768756866455, 0.8844667077064514, 3009346, 1.0639002323150635, 0.08491921424865723, 0.06429100036621094
2, 4, 0.1456676721572876, 0.9620034694671631, 3008928, 1.0806636810302734, 0.08179450035095215, 0.07286524772644043
2, 8, 0.19708693027496338, 0.9515510201454163, 3008929, 1.1883597373962402, 0.0635976791381836, 0.06975603103637695
2, 0, 0.37822815775871277, 0.8939863443374634, 3009877, 1.1751823425292969, 0.06849193572998047, 0.07228255271911621
3, 7, 0.4240824282169342, 0.9009740352630615, 3008890, 0.11940836906433105, 0.07393169403076172, 0.0604708194732666
3, 8, 0.09099352359771729, 0.975375771522522, 3009700, 0.40488696098327637, 0.06534862518310547, 0.06767940521240234
3, 5, 0.3588326871395111, 0.898004412651062, 3008419, 0.833646297454834, 0.08367538452148438, 0.06354594230651855
3, 3, 0.30064111948013306, 0.9077886939048767, 3009887, 1.0200755596160889, 0.07560110092163086, 0.06482648849487305
3, 1, 0.20338551700115204, 0.9391919374465942, 3008891, 1.5758538246154785, 0.06219053268432617, 0.05094003677368164
4, 4, 0.04648718237876892, 0.9855353832244873, 3008076, 0.4460792541503906, 0.09163951873779297, 0.050498247146606445
4, 3, 0.20109206438064575, 0.9324082136154175, 3009009, 0.4734303951263428, 0.08785128593444824, 0.06926703453063965
4, 8, 0.09727495163679123, 0.9724975824356079, 3008789, 0.5595581531524658, 0.07214665412902832, 0.06917691230773926
4, 9, 0.18245995044708252, 0.9443679451942444, 3008754, 0.622800350189209, 0.06929135322570801, 0.047911643981933594
4, 6, 0.06287676095962524, 0.9848586320877075, 3009645, 1.1928842067718506, 0.06702899932861328, 0.05102849006652832
5, 7, 0.13933636248111725, 0.9642857313156128, 3008795, 0.13324594497680664, 0.08978605270385742, 0.04613351821899414
5, 3, 0.12242437899112701, 0.9608325958251953, 3008543, 0.49318647384643555, 0.08449554443359375, 0.04890275001525879
5, 8, 0.04416058957576752, 0.987687885761261, 3008258, 0.625213623046875, 0.08745884895324707, 0.04975175857543945
5, 0, 0.13089275360107422, 0.9631122350692749, 3008947, 0.6546995639801025, 0.09050130844116211, 0.04815983772277832
5, 1, 0.11474132537841797, 0.9653277397155762, 3009440, 1.105677843093872, 0.0628499984741211, 0.045845746994018555
6, 7, 0.11216386407613754, 0.9740259647369385, 3008925, 0.10738873481750488, 0.08365631103515625, 0.04730081558227539
6, 5, 0.06864636391401291, 0.985957145690918, 3008996, 0.2030634880065918, 0.08420777320861816, 0.0651392936706543
6, 4, 0.02012592740356922, 0.9943868517875671, 3009631, 0.42020630836486816, 0.07733893394470215, 0.06581544876098633
6, 9, 0.10476328432559967, 0.9683282971382141, 3008949, 0.5424296855926514, 0.07232022285461426, 0.04702949523925781
6, 1, 0.07152342051267624, 0.9776647090911865, 3008810, 0.979825496673584, 0.05932259559631348, 0.04363870620727539
7, 7, 0.0445847362279892, 0.9870129823684692, 3008963, 0.13757777214050293, 0.07743144035339355, 0.06494331359863281
7, 5, 0.03499484807252884, 0.9911308288574219, 3008566, 0.1847383975982666, 0.08353781700134277, 0.048272132873535156
7, 4, 0.013618430122733116, 0.9958981275558472, 3009802, 0.3949730396270752, 0.0735023021697998, 0.04633498191833496
7, 3, 0.11897874623537064, 0.9603849649429321, 3009119, 0.39907336235046387, 0.07375502586364746, 0.053026437759399414
7, 1, 0.053111426532268524, 0.9822253584861755, 3009812, 0.964195728302002, 0.05895709991455078, 0.06642961502075195
8, 7, 0.042878471314907074, 0.9870129823684692, 3008957, 0.10613441467285156, 0.08263182640075684, 0.04549741744995117
8, 2, 0.13805000483989716, 0.9624744057655334, 3009149, 0.4334444999694824, 0.08176112174987793, 0.05163717269897461
8, 4, 0.011241783387959003, 0.9965457916259766, 3009277, 0.4398221969604492, 0.07947945594787598, 0.06586551666259766
8, 6, 0.030659422278404236, 0.991960346698761, 3009530, 0.6254706382751465, 0.07174158096313477, 0.06863737106323242
8, 1, 0.045052994042634964, 0.9845641255378723, 3008842, 1.0375168323516846, 0.05994987487792969, 0.04554414749145508
9, 2, 0.06459858268499374, 0.9818058013916016, 3008818, 0.48903393745422363, 0.09072089195251465, 0.05367875099182129
9, 3, 0.1208062395453453, 0.959937334060669, 3008952, 0.5233302116394043, 0.09122323989868164, 0.07454895973205566
9, 8, 0.05591251701116562, 0.9817716479301453, 3008742, 0.6848838329315186, 0.07636404037475586, 0.06797647476196289
9, 0, 0.09645477682352066, 0.9734966158866882, 3007567, 0.6848764419555664, 0.07198262214660645, 0.06856727600097656
9, 1, 0.033849868923425674, 0.9893001317977905, 3008182, 1.1429591178894043, 0.05999135971069336, 0.06896519660949707
10, 2, 0.0716005191206932, 0.978621780872345, 3009632, 0.48317933082580566, 0.08661890029907227, 0.06024527549743652
10, 4, 0.00962183065712452, 0.9974093437194824, 3009568, 0.49526476860046387, 0.08632755279541016, 0.05734062194824219
10, 8, 0.04577795788645744, 0.9857690930366516, 3008673, 0.6295852661132812, 0.06845712661743164, 0.04749155044555664
