round, cid, loss, accuracy, model_size, train_time, cyfer_time, decyfer_time
1, 7, 1.1155692338943481, 0.7889610528945923, 7690197, 0.7329065799713135, 0.18112444877624512, 9.5367431640625e-07
1, 1, 0.23979248106479645, 0.9317078590393066, 7690412, 1.4831113815307617, 0.16600584983825684, 9.5367431640625e-07
2, 7, 0.3476751744747162, 0.9172077775001526, 7690380, 0.12989354133605957, 0.1448822021484375, 0.07374238967895508
2, 3, 0.5418486595153809, 0.8601163625717163, 7690224, 1.1139466762542725, 0.1828291416168213, 0.05907320976257324
2, 4, 0.049720119684934616, 0.9857512712478638, 7690783, 1.1301515102386475, 0.17454099655151367, 0.0602569580078125
2, 0, 0.40346410870552063, 0.9057656526565552, 7689204, 1.212881326675415, 0.16589856147766113, 0.05487966537475586
2, 6, 0.06441941112279892, 0.9857965707778931, 7689317, 1.2398145198822021, 0.14806818962097168, 0.08238458633422852
3, 3, 0.3196426033973694, 0.9129364490509033, 7689983, 0.4010488986968994, 0.17519664764404297, 0.059114694595336914
3, 6, 0.036761850118637085, 0.9915583729743958, 7689400, 0.7450568675994873, 0.16423368453979492, 0.058141469955444336
3, 1, 0.08960113674402237, 0.9735134243965149, 7690337, 1.0110960006713867, 0.18636775016784668, 0.05406475067138672
3, 2, 0.17478086054325104, 0.9572435617446899, 7690016, 1.2479817867279053, 0.17251205444335938, 0.05699610710144043
3, 9, 0.2673795521259308, 0.9267419576644897, 7690373, 1.5038118362426758, 0.1504378318786621, 0.057265520095825195
4, 2, 0.14976248145103455, 0.966113269329071, 7688047, 0.5172083377838135, 0.1946582794189453, 0.05809903144836426
4, 3, 0.1930178999900818, 0.9442703723907471, 7688506, 0.5240523815155029, 0.19254255294799805, 0.06125068664550781
4, 0, 0.24428486824035645, 0.9448233246803284, 7690515, 0.6615505218505859, 0.18599367141723633, 0.0544123649597168
4, 9, 0.15708443522453308, 0.9534563422203064, 7687899, 0.7322280406951904, 0.18471407890319824, 0.05560421943664551
