round, cid, loss, accuracy, model_size, train_time, cyfer_time, decyfer_time
1, 8, 0.22240857779979706, 0.9461144804954529, 1150410, 1.0177223682403564, 16.610071420669556, 1.430511474609375e-06
1, 0, 0.3601192235946655, 0.8939863443374634, 1150444, 1.0274510383605957, 16.60618281364441, 7.152557373046875e-07
2, 3, 0.5504254698753357, 0.8453446626663208, 1150480, 1.010862112045288, 17.153526782989502, 9.907427310943604
2, 2, 0.31616488099098206, 0.9265408515930176, 1150454, 0.9835207462310791, 17.117961168289185, 9.992957830429077
2, 6, 0.1328049898147583, 0.967573344707489, 1150424, 1.401332139968872, 17.18074107170105, 9.933564901351929
2, 1, 0.3113754391670227, 0.9082617163658142, 1150469, 1.7444508075714111, 17.042979955673218, 9.968804359436035
2, 4, 0.34434136748313904, 0.9108376502990723, 1150444, 0.9512395858764648, 17.10631537437439, 11.657736539840698
3, 2, 0.1723630577325821, 0.9570161700248718, 1150481, 0.39295053482055664, 17.28805160522461, 9.994957208633423
3, 5, 0.6006461381912231, 0.8543976545333862, 1150440, 1.0262575149536133, 17.035064458847046, 9.999453067779541
3, 1, 0.1927032172679901, 0.9432263374328613, 1150477, 1.0400822162628174, 17.02582359313965, 10.146140336990356
3, 4, 0.054277606308460236, 0.9818652868270874, 1150446, 0.45377349853515625, 17.701926708221436, 10.110258102416992
3, 8, 0.16539810597896576, 0.9529901146888733, 1150465, 0.5346434116363525, 20.107986211776733, 10.018238544464111
4, 5, 0.15089349448680878, 0.9726533889770508, 1150451, 0.18822216987609863, 17.127833366394043, 9.957329034805298
4, 2, 0.11063255369663239, 0.9720264077186584, 1150456, 0.3428478240966797, 17.158739805221558, 9.899629592895508
4, 8, 0.11047039180994034, 0.966581404209137, 1150465, 0.43389415740966797, 17.228042125701904, 10.018266677856445
4, 7, 0.1627453863620758, 0.9545454382896423, 1150407, 0.821436882019043, 17.318665742874146, 9.910264730453491
4, 9, 0.26690006256103516, 0.9213715195655823, 1150493, 1.3510055541992188, 17.15633201599121, 9.909448385238647
5, 7, 0.10774046182632446, 0.9675324559211731, 1150421, 0.1208040714263916, 17.289280652999878, 9.929662466049194
5, 4, 0.05568818375468254, 0.9835923910140991, 1150448, 0.40681958198547363, 17.22498059272766, 9.936097621917725
5, 2, 0.09012448787689209, 0.9779394865036011, 1150480, 0.4252307415008545, 17.144503116607666, 10.001981019973755
5, 8, 0.08148922026157379, 0.9758554697036743, 1150437, 0.5108053684234619, 17.17684006690979, 9.917981386184692
5, 9, 0.17721246182918549, 0.9460203647613525, 1150435, 0.5125460624694824, 17.043062448501587, 10.143634557723999
6, 4, 0.021029546856880188, 0.9937391877174377, 1150459, 0.33931779861450195, 17.159367561340332, 9.922840118408203
6, 5, 0.17578676342964172, 0.9578713774681091, 1150428, 0.1912837028503418, 17.210130214691162, 10.068944454193115
6, 1, 0.13904690742492676, 0.9587206840515137, 1150416, 1.05885910987854, 16.972084999084473, 10.051703691482544
6, 8, 0.08898045122623444, 0.9710585474967957, 1150449, 0.43859004974365234, 17.055269956588745, 10.597839832305908
6, 0, 0.13252666592597961, 0.9623372554779053, 1150450, 0.4766886234283447, 20.013573169708252, 10.109626531600952
7, 7, 0.1496914029121399, 0.9691558480262756, 1150431, 0.12725019454956055, 17.287413120269775, 10.051967859268188
7, 4, 0.04626063257455826, 0.9859671592712402, 1150451, 0.3859219551086426, 17.11497449874878, 9.980284690856934
7, 8, 0.08160492032766342, 0.9752158522605896, 1150468, 0.5339798927307129, 17.1513569355011, 10.020492792129517
7, 6, 0.038833580911159515, 0.98995041847229, 1150483, 0.6211056709289551, 17.194282293319702, 10.135987997055054
7, 1, 0.10533131659030914, 0.9681926965713501, 1150461, 1.0874321460723877, 17.08552360534668, 10.133200883865356
8, 7, 0.04108753055334091, 0.9951298832893372, 1150461, 0.09771203994750977, 17.174804210662842, 9.858615636825562
8, 8, 0.0693744346499443, 0.9780940413475037, 1150453, 0.4121718406677246, 17.095810413360596, 10.450227737426758
8, 4, 0.023091057315468788, 0.9943868517875671, 1150427, 0.28115034103393555, 17.117178678512573, 11.241373062133789
8, 6, 0.03341670334339142, 0.9926303029060364, 1150416, 0.4689619541168213, 18.035632610321045, 10.341033458709717
8, 9, 0.16048385202884674, 0.9496006369590759, 1150440, 0.39375877380371094, 16.97682762145996, 12.665460109710693
9, 5, 0.10435079038143158, 0.9726533889770508, 1150418, 0.1534709930419922, 17.174010038375854, 9.890958309173584
9, 7, 0.05968088284134865, 0.9853895902633667, 1150481, 0.12609457969665527, 17.403247356414795, 9.912694215774536
9, 2, 0.07512747496366501, 0.9802137613296509, 1150431, 0.370525598526001, 17.2236111164093, 9.919417142868042
9, 4, 0.02437310479581356, 0.9915803074836731, 1150468, 0.3939962387084961, 17.202869176864624, 9.951203107833862
9, 8, 0.04734526947140694, 0.9851295351982117, 1150447, 0.47036075592041016, 17.3792085647583, 9.975059509277344
10, 5, 0.07329808920621872, 0.9800443649291992, 1150447, 0.16460275650024414, 17.362075090408325, 9.93649935722351
10, 8, 0.05578649789094925, 0.9830508232116699, 1150441, 0.5084638595581055, 17.29318881034851, 9.931379318237305
10, 9, 0.1288430094718933, 0.9580005407333374, 1150481, 0.5661563873291016, 17.33346700668335, 9.934968948364258
10, 1, 0.10502126812934875, 0.9694205522537231, 1150458, 1.0613694190979004, 17.25446915626526, 10.05463433265686
10, 2, 0.0636228621006012, 0.9813508987426758, 1150458, 0.33364200592041016, 17.63817071914673, 10.61632776260376
11, 2, 0.05797932296991348, 0.9840800762176514, 1150422, 0.4280271530151367, 17.093265533447266, 9.989138841629028
11, 4, 0.023256812244653702, 0.9941709637641907, 1150472, 0.45145535469055176, 17.08588457107544, 9.990950107574463
11, 3, 0.17194972932338715, 0.9442703723907471, 1150434, 0.4436628818511963, 17.100303173065186, 10.039306163787842
11, 8, 0.045101348310709, 0.9849696159362793, 1150452, 0.5393519401550293, 17.231205224990845, 9.98232626914978
11, 9, 0.0949329063296318, 0.9706692099571228, 1150455, 0.42117834091186523, 17.218571662902832, 10.583487033843994
12, 3, 0.14178815484046936, 0.9496418833732605, 1150481, 0.31644177436828613, 17.183837890625, 9.930420160293579
12, 8, 0.0401926152408123, 0.9867284893989563, 1150419, 0.4115889072418213, 17.166351079940796, 9.945661783218384
12, 4, 0.009749124757945538, 0.9969775676727295, 1150455, 0.34832143783569336, 17.13453984260559, 10.206215381622314
12, 9, 0.08116700500249863, 0.9770035743713379, 1150477, 0.47590065002441406, 17.372210264205933, 10.304383277893066
12, 6, 0.02634267322719097, 0.9926303029060364, 1150457, 0.4026787281036377, 17.07596254348755, 13.134143590927124
13, 3, 0.11255806684494019, 0.962623119354248, 1150458, 0.48280906677246094, 17.20805811882019, 9.882724523544312
13, 0, 0.06672019511461258, 0.980316162109375, 1150440, 0.6190853118896484, 17.10566258430481, 9.875574111938477
13, 8, 0.033542994409799576, 0.987368106842041, 1150423, 0.6238939762115479, 17.168925762176514, 9.997522354125977
13, 6, 0.023799803107976913, 0.9930322766304016, 1150438, 0.6996197700500488, 17.539225578308105, 9.910223960876465
13, 1, 0.08406326174736023, 0.9739227294921875, 1150430, 1.1779146194458008, 17.162256240844727, 9.896745204925537
14, 7, 0.09248462319374084, 0.9691558480262756, 1150431, 0.15881609916687012, 17.10491156578064, 10.223058462142944
14, 0, 0.053970303386449814, 0.9849659204483032, 1150440, 0.5142138004302979, 17.126834392547607, 9.94295358657837
14, 8, 0.04559570178389549, 0.988007664680481, 1150440, 0.514040470123291, 17.215970516204834, 9.990607500076294
14, 5, 0.05218592286109924, 0.9881744384765625, 1150498, 0.22291183471679688, 17.441544771194458, 10.178947448730469
14, 9, 0.08368813246488571, 0.9743872284889221, 1150445, 0.5582737922668457, 17.24837040901184, 10.092218399047852
15, 6, 0.022139977663755417, 0.9942382574081421, 1150442, 0.5442829132080078, 17.125646352767944, 9.87846326828003
15, 2, 0.04702066257596016, 0.988628625869751, 1150480, 0.40340685844421387, 17.211373567581177, 9.98942494392395
15, 0, 0.05545024201273918, 0.9826410412788391, 1150440, 0.526118278503418, 17.206584692001343, 9.900252342224121
15, 7, 0.05731011554598808, 0.9821428656578064, 1150454, 0.143906831741333, 17.50402593612671, 10.097732067108154
15, 4, 0.01647573709487915, 0.9961140155792236, 1150453, 0.29197001457214355, 17.163958072662354, 11.139771938323975
16, 3, 0.13710209727287292, 0.9565801024436951, 1150479, 0.4792144298553467, 17.082186698913574, 9.964975118637085
16, 4, 0.01692122220993042, 0.9958981275558472, 1150442, 0.46848368644714355, 17.210585117340088, 9.981146335601807
16, 2, 0.03991730511188507, 0.9877188801765442, 1150440, 0.4380667209625244, 17.29135823249817, 9.944994688034058
16, 9, 0.07873255014419556, 0.9752134680747986, 1150461, 0.5972895622253418, 17.05812954902649, 10.101498126983643
16, 0, 0.056646209210157394, 0.9834160208702087, 1150464, 0.5784239768981934, 17.57307481765747, 10.016979217529297
