round, t_select, t_aggregate
1, 7.081812143325806, 0.035886287689208984
2, 8.273124694824219e-05, 0.030251026153564453
3, 9.441375732421875e-05, 0.02675342559814453
4, 7.62939453125e-05, 0.02800774574279785
5, 9.822845458984375e-05, 0.025317907333374023
6, 7.081031799316406e-05, 0.03388357162475586
1, 2.116384506225586, 0.02627420425415039
