round, cid, loss, accuracy, decyfer_time
1, 7, 3.3154454231262207, 0.6259999871253967, 0.0022885799407958984
1, 1, 3.399604558944702, 0.6150000095367432, 0.001996278762817383
1, 8, 3.6879191398620605, 0.6010000109672546, 0.007271289825439453
1, 3, 3.4873883724212646, 0.6209999918937683, 0.007574319839477539
1, 9, 3.717749834060669, 0.5860000252723694, 0.007620573043823242
1, 5, 3.188762903213501, 0.6340000033378601, 0.007981538772583008
1, 4, 3.3412845134735107, 0.621999979019165, 0.007706165313720703
1, 0, 3.3805127143859863, 0.6179999709129333, 0.006918668746948242
1, 2, 3.4394733905792236, 0.6179999709129333, 0.006921529769897461
1, 6, 3.471278190612793, 0.6110000014305115, 0.0075457096099853516
2, 4, 1.9326244592666626, 0.6140000224113464, 0.0018422603607177734
2, 1, 1.9492732286453247, 0.6100000143051147, 0.002137422561645508
2, 3, 2.0928800106048584, 0.5979999899864197, 0.0024995803833007812
2, 7, 1.9372631311416626, 0.6209999918937683, 0.0034089088439941406
2, 2, 2.0383408069610596, 0.5979999899864197, 0.0027310848236083984
2, 5, 1.8650028705596924, 0.6039999723434448, 0.0022585391998291016
2, 9, 2.1214568614959717, 0.5820000171661377, 0.002431631088256836
2, 6, 1.9648443460464478, 0.5960000157356262, 0.0026602745056152344
2, 8, 2.1800849437713623, 0.5820000171661377, 0.002550363540649414
2, 0, 2.0052433013916016, 0.5960000157356262, 0.0026082992553710938
3, 1, 1.188058853149414, 0.6629999876022339, 0.0023958683013916016
3, 8, 1.175747036933899, 0.6620000004768372, 0.00238037109375
3, 7, 1.1259030103683472, 0.6729999780654907, 0.0024383068084716797
3, 3, 1.2140754461288452, 0.6769999861717224, 0.0021026134490966797
3, 9, 1.1075019836425781, 0.6890000104904175, 0.002153635025024414
3, 2, 1.1590185165405273, 0.6639999747276306, 0.002613544464111328
3, 4, 1.0837103128433228, 0.6859999895095825, 0.0023758411407470703
3, 6, 1.1707686185836792, 0.6660000085830688, 0.0025272369384765625
3, 0, 1.149545431137085, 0.6850000023841858, 0.0026366710662841797
3, 5, 1.2484076023101807, 0.6650000214576721, 0.002543926239013672
4, 1, 2.129890203475952, 0.6710000038146973, 0.0028693675994873047
4, 5, 2.0430190563201904, 0.6769999861717224, 0.0020132064819335938
4, 7, 2.1622912883758545, 0.6669999957084656, 0.002810239791870117
4, 3, 2.283698081970215, 0.6549999713897705, 0.0029935836791992188
4, 4, 2.110865831375122, 0.6669999957084656, 0.004441261291503906
4, 0, 2.1492421627044678, 0.6610000133514404, 0.002569437026977539
4, 8, 2.379149913787842, 0.640999972820282, 0.002698183059692383
4, 2, 2.177807092666626, 0.6620000004768372, 0.002808094024658203
4, 9, 2.3606951236724854, 0.6290000081062317, 0.002643585205078125
4, 6, 2.1797409057617188, 0.6679999828338623, 0.002524137496948242
5, 9, 2.262693405151367, 0.6370000243186951, 0.0028221607208251953
5, 7, 1.9935002326965332, 0.6800000071525574, 0.002045154571533203
5, 6, 2.0491983890533447, 0.6690000295639038, 0.0021734237670898438
5, 1, 2.013089179992676, 0.6700000166893005, 0.0024771690368652344
5, 5, 1.918557047843933, 0.6840000152587891, 0.0024492740631103516
5, 2, 2.0396676063537598, 0.6660000085830688, 0.002524852752685547
5, 8, 2.259798765182495, 0.6489999890327454, 0.002803802490234375
5, 3, 2.1374783515930176, 0.6639999747276306, 0.0027616024017333984
5, 4, 1.96669340133667, 0.6729999780654907, 0.0025205612182617188
