round, cid, loss, accuracy, model_size, train_time, cyfer_time, decyfer_time
1, 6, 0.8758511543273926, 0.6851586103439331, 5348381, 1.8946382999420166, 0.13085627555847168, 9.5367431640625e-07
1, 4, 0.5105445384979248, 0.8404732942581177, 5347677, 2.143221855163574, 0.1045217514038086, 7.152557373046875e-07
2, 3, 0.48518991470336914, 0.8439716100692749, 5346917, 2.701167345046997, 0.14037585258483887, 0.027675867080688477
2, 5, 0.6522625088691711, 0.7712323069572449, 5348006, 2.727437973022461, 0.1418471336364746, 0.0296633243560791
2, 0, 0.6435213088989258, 0.7737645506858826, 5348731, 2.8536925315856934, 0.13484835624694824, 0.026604413986206055
2, 1, 0.6144307255744934, 0.7791347503662109, 5348723, 3.040191411972046, 0.1160745620727539, 0.028301477432250977
2, 8, 0.9642109870910645, 0.6019877791404724, 5348103, 3.501941442489624, 0.10767388343811035, 0.029566287994384766
3, 8, 0.777636706829071, 0.6760786175727844, 5348928, 1.2747154235839844, 0.14588141441345215, 0.042122840881347656
3, 5, 0.48616698384284973, 0.8189009428024292, 5349951, 1.3822553157806396, 0.1524641513824463, 0.026478052139282227
3, 6, 0.6146243810653687, 0.7733141779899597, 5348971, 1.7492685317993164, 0.13965249061584473, 0.026423931121826172
3, 7, 0.5311283469200134, 0.796276330947876, 5348741, 2.0445404052734375, 0.13632678985595703, 0.04129600524902344
3, 2, 0.5445662140846252, 0.7992139458656311, 5349411, 2.62869930267334, 0.10771369934082031, 0.026036500930786133
4, 7, 0.46726420521736145, 0.8259578943252563, 5349800, 1.1786582469940186, 0.16030073165893555, 0.028533935546875
4, 3, 0.32947200536727905, 0.8914347887039185, 5348492, 1.7222144603729248, 0.15157628059387207, 0.03656363487243652
4, 4, 0.27052560448646545, 0.9035767912864685, 5347869, 2.170342206954956, 0.1334362030029297, 0.04035353660583496
4, 2, 0.49998483061790466, 0.819442868232727, 5348841, 2.435408115386963, 0.11055922508239746, 0.03702235221862793
4, 9, 0.45142436027526855, 0.8461538553237915, 5347082, 2.5195960998535156, 0.10685873031616211, 0.03947925567626953
5, 7, 0.4407438337802887, 0.8316243886947632, 5348858, 1.3897881507873535, 0.15648174285888672, 0.041135311126708984
5, 3, 0.2933865487575531, 0.8983451724052429, 5348620, 1.9203410148620605, 0.13957977294921875, 0.027137041091918945
5, 9, 0.4281284809112549, 0.8510638475418091, 5349569, 1.958860158920288, 0.14549684524536133, 0.036218881607055664
5, 4, 0.2361508309841156, 0.9184006452560425, 5349284, 2.244154453277588, 0.12366533279418945, 0.029196500778198242
5, 2, 0.45854106545448303, 0.8329672813415527, 5348270, 2.4273979663848877, 0.09992313385009766, 0.02800726890563965
6, 6, 0.5036243200302124, 0.8228917717933655, 5349076, 2.013641834259033, 0.1388108730316162, 0.03565549850463867
