round, cid, loss, accuracy, decyfer_time
1, 8, 2.5958025455474854, 0.2199999988079071, 0.04692339897155762
1, 2, 2.7061798572540283, 0.18299999833106995, 0.04975700378417969
1, 3, 2.6412546634674072, 0.20800000429153442, 0.04851031303405762
1, 9, 2.669208288192749, 0.20100000500679016, 0.03881359100341797
1, 4, 2.699026584625244, 0.17900000512599945, 0.04812932014465332
1, 0, 2.655205011367798, 0.19200000166893005, 0.048630714416503906
1, 6, 2.6032447814941406, 0.20900000631809235, 0.03809809684753418
1, 5, 2.675219774246216, 0.19499999284744263, 0.05147361755371094
1, 7, 2.6354825496673584, 0.20499999821186066, 0.05103492736816406
1, 1, 2.6379642486572266, 0.19900000095367432, 0.04371905326843262
2, 7, 2.3060004711151123, 0.3070000112056732, 0.04208564758300781
2, 4, 2.3128128051757812, 0.29600000381469727, 0.05009317398071289
2, 1, 2.2912662029266357, 0.3240000009536743, 0.044785261154174805
2, 5, 2.342759132385254, 0.3019999861717224, 0.028731107711791992
2, 2, 2.3187663555145264, 0.3190000057220459, 0.04209113121032715
2, 3, 2.282999038696289, 0.296999990940094, 0.03940129280090332
2, 9, 2.3222615718841553, 0.30799999833106995, 0.03734898567199707
2, 8, 2.2771360874176025, 0.29100000858306885, 0.038580894470214844
2, 6, 2.2075352668762207, 0.3089999854564667, 0.03994178771972656
2, 0, 2.301950454711914, 0.2939999997615814, 0.0453953742980957
3, 6, 2.217393636703491, 0.35600000619888306, 0.048119306564331055
3, 0, 2.2895607948303223, 0.33500000834465027, 0.03976154327392578
3, 9, 2.361988067626953, 0.33000001311302185, 0.0505976676940918
3, 5, 2.3889636993408203, 0.3190000057220459, 0.04123258590698242
3, 1, 2.2947440147399902, 0.3449999988079071, 0.039053916931152344
3, 8, 2.2745020389556885, 0.3440000116825104, 0.03957176208496094
3, 7, 2.254507303237915, 0.3610000014305115, 0.04826807975769043
3, 3, 2.3341684341430664, 0.33500000834465027, 0.04645371437072754
3, 2, 2.4261679649353027, 0.32199999690055847, 0.046399593353271484
3, 4, 2.294705867767334, 0.34299999475479126, 0.03978395462036133
4, 7, 1.9815130233764648, 0.48100000619888306, 0.04699420928955078
4, 9, 1.8582322597503662, 0.5109999775886536, 0.04555177688598633
4, 4, 1.7716232538223267, 0.5149999856948853, 0.05497455596923828
4, 0, 1.8763773441314697, 0.5070000290870667, 0.0453648567199707
4, 2, 1.846522331237793, 0.5, 0.03989839553833008
4, 6, 1.940212607383728, 0.4869999885559082, 0.03625893592834473
4, 5, 1.8206892013549805, 0.5120000243186951, 0.04748797416687012
4, 8, 2.015856981277466, 0.48100000619888306, 0.04211020469665527
4, 3, 1.9710613489151, 0.4729999899864197, 0.04339909553527832
4, 1, 1.9094383716583252, 0.4880000054836273, 0.04056119918823242
5, 6, 2.6650822162628174, 0.42399999499320984, 0.049337148666381836
5, 7, 2.7751362323760986, 0.39100000262260437, 0.03862643241882324
5, 0, 2.718388557434082, 0.40700000524520874, 0.04724740982055664
5, 5, 2.8234333992004395, 0.3619999885559082, 0.044118642807006836
5, 1, 2.8403701782226562, 0.38999998569488525, 0.04489541053771973
5, 3, 2.7380340099334717, 0.38499999046325684, 0.046072959899902344
5, 8, 2.770199775695801, 0.38999998569488525, 0.03938555717468262
5, 4, 2.6270055770874023, 0.42800000309944153, 0.039557695388793945
5, 9, 2.7727959156036377, 0.38600000739097595, 0.04134559631347656
5, 2, 2.84403657913208, 0.3919999897480011, 0.043688058853149414
6, 3, 1.7866672277450562, 0.46700000762939453, 0.031397104263305664
6, 7, 1.7576740980148315, 0.48500001430511475, 0.04573941230773926
6, 2, 1.8840359449386597, 0.4440000057220459, 0.04769730567932129
6, 6, 1.7315839529037476, 0.47600001096725464, 0.047069549560546875
6, 4, 1.791096806526184, 0.46299999952316284, 0.041708946228027344
6, 9, 1.867140293121338, 0.43700000643730164, 0.04191780090332031
6, 8, 1.797003984451294, 0.460999995470047, 0.04665374755859375
6, 0, 1.76393461227417, 0.46700000762939453, 0.046059370040893555
6, 5, 1.8004214763641357, 0.45500001311302185, 0.03708696365356445
6, 1, 1.7972002029418945, 0.4659999907016754, 0.05087089538574219
7, 8, 1.9583616256713867, 0.5220000147819519, 0.04220151901245117
7, 4, 1.6502437591552734, 0.5860000252723694, 0.04556751251220703
7, 3, 1.8819739818572998, 0.5320000052452087, 0.03766012191772461
7, 5, 1.791008710861206, 0.5559999942779541, 0.035839080810546875
7, 0, 1.830987572669983, 0.5350000262260437, 0.04602217674255371
7, 2, 1.8513624668121338, 0.5429999828338623, 0.04327678680419922
7, 1, 1.8632559776306152, 0.5260000228881836, 0.04423952102661133
7, 6, 1.9184613227844238, 0.5350000262260437, 0.03830671310424805
7, 9, 1.8549261093139648, 0.550000011920929, 0.04642605781555176
7, 7, 1.9023176431655884, 0.5210000276565552, 0.040349721908569336
8, 8, 1.572767972946167, 0.5460000038146973, 0.04689955711364746
8, 1, 1.5292086601257324, 0.5619999766349792, 0.046396732330322266
8, 0, 1.5209758281707764, 0.5669999718666077, 0.04003787040710449
8, 6, 1.5375306606292725, 0.5690000057220459, 0.053185462951660156
8, 4, 1.364601731300354, 0.6100000143051147, 0.046332359313964844
8, 3, 1.501609206199646, 0.5659999847412109, 0.0402989387512207
8, 7, 1.523686170578003, 0.5690000057220459, 0.04547429084777832
8, 9, 1.5380738973617554, 0.5630000233650208, 0.03997540473937988
8, 5, 1.512090802192688, 0.5699999928474426, 0.046356916427612305
8, 2, 1.556946873664856, 0.5559999942779541, 0.03933215141296387
9, 4, 1.0108073949813843, 0.6370000243186951, 0.04158806800842285
9, 9, 1.0212347507476807, 0.6449999809265137, 0.04395103454589844
9, 5, 1.0062624216079712, 0.6309999823570251, 0.041268348693847656
9, 6, 0.9685603976249695, 0.6549999713897705, 0.038445472717285156
9, 8, 1.045373797416687, 0.6119999885559082, 0.05106663703918457
9, 2, 1.0293972492218018, 0.6389999985694885, 0.04388785362243652
9, 0, 0.9881545305252075, 0.6439999938011169, 0.04826760292053223
9, 1, 1.0019055604934692, 0.6470000147819519, 0.05524134635925293
9, 7, 1.0118355751037598, 0.6470000147819519, 0.036984920501708984
9, 3, 1.023173213005066, 0.6449999809265137, 0.032259225845336914
10, 5, 1.432234287261963, 0.5529999732971191, 0.04206132888793945
10, 3, 1.3943095207214355, 0.574999988079071, 0.046776771545410156
10, 0, 1.3675943613052368, 0.5649999976158142, 0.04556775093078613
10, 9, 1.4162263870239258, 0.546999990940094, 0.04349637031555176
10, 1, 1.4231842756271362, 0.5580000281333923, 0.0487978458404541
10, 7, 1.368011236190796, 0.5669999718666077, 0.03602266311645508
10, 8, 1.4126982688903809, 0.5569999814033508, 0.04570603370666504
10, 6, 1.3472285270690918, 0.5870000123977661, 0.041916608810424805
10, 2, 1.4745326042175293, 0.5550000071525574, 0.04115581512451172
10, 4, 1.3411003351211548, 0.5659999847412109, 0.03859663009643555
11, 9, 1.1822234392166138, 0.5759999752044678, 0.03516435623168945
11, 4, 1.1723411083221436, 0.5809999704360962, 0.04084491729736328
11, 6, 1.1522674560546875, 0.5879999995231628, 0.043436527252197266
11, 8, 1.2241137027740479, 0.5669999718666077, 0.03205704689025879
11, 2, 1.1719579696655273, 0.5920000076293945, 0.04794597625732422
11, 3, 1.197210431098938, 0.5910000205039978, 0.04838752746582031
11, 0, 1.1558873653411865, 0.5799999833106995, 0.03863692283630371
11, 1, 1.160299301147461, 0.5870000123977661, 0.04407382011413574
11, 7, 1.1533633470535278, 0.5799999833106995, 0.04026222229003906
11, 5, 1.1939284801483154, 0.5740000009536743, 0.04461860656738281
12, 3, 0.6892935633659363, 0.7300000190734863, 0.03163862228393555
12, 5, 0.698047935962677, 0.7200000286102295, 0.04268050193786621
12, 2, 0.7056817412376404, 0.7210000157356262, 0.043672800064086914
12, 6, 0.6502453088760376, 0.7490000128746033, 0.045142173767089844
12, 8, 0.6687735915184021, 0.7390000224113464, 0.04538893699645996
12, 7, 0.6382914781570435, 0.7419999837875366, 0.04871559143066406
12, 4, 0.6636741161346436, 0.7360000014305115, 0.04266047477722168
12, 0, 0.6618207693099976, 0.7360000014305115, 0.038847923278808594
12, 9, 0.6665677428245544, 0.7269999980926514, 0.03933262825012207
12, 1, 0.6825689673423767, 0.7289999723434448, 0.04239678382873535
13, 9, 1.0273572206497192, 0.6389999985694885, 0.04844832420349121
13, 7, 0.9884721636772156, 0.6489999890327454, 0.027606964111328125
13, 5, 1.0633732080459595, 0.6449999809265137, 0.042656898498535156
13, 3, 1.0376862287521362, 0.6539999842643738, 0.04803037643432617
13, 8, 1.0601403713226318, 0.628000020980835, 0.03702569007873535
13, 0, 1.0099443197250366, 0.6510000228881836, 0.045046091079711914
13, 2, 1.041856288909912, 0.6520000100135803, 0.03719639778137207
13, 4, 1.0290907621383667, 0.6430000066757202, 0.03679180145263672
13, 6, 0.9914669990539551, 0.6669999957084656, 0.039731502532958984
13, 1, 1.0314134359359741, 0.6449999809265137, 0.04460549354553223
14, 6, 1.274567723274231, 0.6200000047683716, 0.03814411163330078
14, 3, 1.2537554502487183, 0.6110000014305115, 0.048850059509277344
14, 9, 1.2348769903182983, 0.6370000243186951, 0.041528940200805664
14, 5, 1.183899164199829, 0.6259999871253967, 0.0449221134185791
14, 7, 1.2756961584091187, 0.5889999866485596, 0.04677987098693848
14, 2, 1.2528544664382935, 0.6110000014305115, 0.04320240020751953
14, 1, 1.2095016241073608, 0.6389999985694885, 0.04796147346496582
14, 8, 1.2991374731063843, 0.6010000109672546, 0.039818763732910156
14, 0, 1.2363818883895874, 0.6240000128746033, 0.042382001876831055
14, 4, 1.139655590057373, 0.6269999742507935, 0.041616201400756836
15, 0, 1.2367140054702759, 0.6579999923706055, 0.03831768035888672
15, 8, 1.2352104187011719, 0.6539999842643738, 0.04351615905761719
15, 5, 1.2839927673339844, 0.6589999794960022, 0.04977750778198242
15, 6, 1.160352349281311, 0.6800000071525574, 0.05308699607849121
15, 3, 1.240983486175537, 0.6489999890327454, 0.0424807071685791
15, 2, 1.2730374336242676, 0.6539999842643738, 0.04191255569458008
15, 9, 1.2491068840026855, 0.6579999923706055, 0.0393519401550293
15, 7, 1.1778031587600708, 0.671999990940094, 0.03798532485961914
15, 4, 1.1574175357818604, 0.6819999814033508, 0.03787350654602051
15, 1, 1.2413575649261475, 0.671999990940094, 0.043433189392089844
16, 5, 0.871175229549408, 0.6740000247955322, 0.044414520263671875
16, 0, 0.9022970795631409, 0.6840000152587891, 0.0466153621673584
16, 6, 0.9210309982299805, 0.6790000200271606, 0.032998085021972656
16, 3, 0.8852555751800537, 0.6830000281333923, 0.031110525131225586
16, 4, 0.8163731694221497, 0.6970000267028809, 0.04200434684753418
16, 1, 0.8869696855545044, 0.675000011920929, 0.050633907318115234
16, 8, 0.9296038746833801, 0.6570000052452087, 0.0424041748046875
16, 9, 0.914629340171814, 0.6700000166893005, 0.04678702354431152
16, 2, 0.9316606521606445, 0.6579999923706055, 0.04528617858886719
16, 7, 0.9163408279418945, 0.6499999761581421, 0.03653550148010254
17, 7, 0.9428096413612366, 0.6830000281333923, 0.046295166015625
17, 5, 1.065832495689392, 0.6650000214576721, 0.04340934753417969
17, 0, 0.9881776571273804, 0.6650000214576721, 0.03408026695251465
17, 3, 1.0007939338684082, 0.6669999957084656, 0.04094076156616211
17, 2, 1.0213887691497803, 0.6639999747276306, 0.047649383544921875
17, 9, 1.0095115900039673, 0.652999997138977, 0.04414820671081543
17, 1, 1.012572169303894, 0.6589999794960022, 0.04722452163696289
17, 6, 0.9632612466812134, 0.6809999942779541, 0.04185938835144043
17, 8, 1.0068254470825195, 0.6600000262260437, 0.03997921943664551
17, 4, 1.0053956508636475, 0.6539999842643738, 0.049483299255371094
18, 4, 0.793292224407196, 0.699999988079071, 0.03574943542480469
18, 5, 0.8156834244728088, 0.7009999752044678, 0.04668569564819336
18, 7, 0.8807168006896973, 0.6660000085830688, 0.044664859771728516
18, 3, 0.8548412322998047, 0.6930000185966492, 0.02785658836364746
18, 9, 0.8531332015991211, 0.7020000219345093, 0.05291414260864258
18, 1, 0.8557215332984924, 0.6759999990463257, 0.05345439910888672
18, 8, 0.8625147342681885, 0.6729999780654907, 0.04236912727355957
18, 0, 0.864347517490387, 0.6869999766349792, 0.04517364501953125
18, 6, 0.8737648129463196, 0.6899999976158142, 0.04080700874328613
18, 2, 0.8787539005279541, 0.675000011920929, 0.03974652290344238
19, 7, 0.7136052846908569, 0.6880000233650208, 0.032425880432128906
19, 8, 0.7444652915000916, 0.7009999752044678, 0.04942607879638672
19, 0, 0.6956072449684143, 0.7120000123977661, 0.046590566635131836
19, 9, 0.704508364200592, 0.7089999914169312, 0.04856753349304199
19, 2, 0.7094236016273499, 0.7139999866485596, 0.032273054122924805
19, 5, 0.667870044708252, 0.7210000157356262, 0.045392513275146484
19, 4, 0.6679611206054688, 0.7200000286102295, 0.04518914222717285
19, 6, 0.7204394340515137, 0.7080000042915344, 0.045682668685913086
19, 1, 0.7009971141815186, 0.7160000205039978, 0.03994631767272949
19, 3, 0.7123443484306335, 0.703000009059906, 0.04581332206726074
20, 6, 1.3416199684143066, 0.609000027179718, 0.044617652893066406
20, 4, 1.1963764429092407, 0.6320000290870667, 0.04583477973937988
20, 5, 1.2419685125350952, 0.6380000114440918, 0.04366445541381836
20, 8, 1.3421928882598877, 0.6129999756813049, 0.04315996170043945
