round, cid, loss, accuracy, model_size, train_time, cyfer_time, decyfer_time
1, 1, 0.2922463119029999, 0.9132163524627686, 9360616, 2.60567307472229, 0.1772909164428711, 0.0053768157958984375
2, 1, 0.2087099403142929, 0.9451058506965637, 9359278, 1.7968883514404297, 0.16523361206054688, 0.04127693176269531
3, 1, 0.17855550348758698, 0.9514736533164978, 9360508, 1.7755861282348633, 0.1676774024963379, 0.03742861747741699
1, 1, 0.2945058047771454, 0.9129143357276917, 1002209, 2.4935286045074463, 0.02508544921875, 0.0076084136962890625
2, 1, 0.11911432445049286, 0.9638066291809082, 1003103, 1.7591686248779297, 0.024751663208007812, 0.022820234298706055
3, 1, 0.08249419182538986, 0.9747048616409302, 1003023, 1.7520742416381836, 0.027186155319213867, 0.023776531219482422
4, 1, 0.062106817960739136, 0.9805189967155457, 1002912, 1.7726061344146729, 0.02994370460510254, 0.028416156768798828
5, 1, 0.05012449994683266, 0.9837909936904907, 1003259, 1.7666325569152832, 0.024769306182861328, 0.023778438568115234
6, 1, 0.039007462561130524, 0.9871888160705566, 1002166, 1.73350191116333, 0.022771835327148438, 0.02603006362915039
1, 1, 0.28975242376327515, 0.9129394888877869, 1003039, 2.5200610160827637, 0.029405593872070312, 0.006112098693847656
2, 1, 0.12229813635349274, 0.9627243280410767, 1002829, 1.8285984992980957, 0.023344993591308594, 0.02744007110595703
3, 1, 0.08378773182630539, 0.9743776917457581, 1003108, 1.7648816108703613, 0.02983546257019043, 0.023518800735473633
1, 1, 0.30506157875061035, 0.9093654751777649, 1003227, 2.4368770122528076, 0.026302576065063477, 0.0063915252685546875
2, 1, 0.12792415916919708, 0.9623216390609741, 1003591, 1.747103214263916, 0.025670528411865234, 0.022455692291259766
3, 1, 0.0867423415184021, 0.9720369577407837, 1003128, 1.8601386547088623, 0.025198936462402344, 0.02742457389831543
4, 1, 0.06479071080684662, 0.9789333343505859, 1002725, 1.730492115020752, 0.02466440200805664, 0.025295257568359375
5, 1, 0.050155822187662125, 0.9838413596153259, 1002149, 1.743999719619751, 0.02408289909362793, 0.022973299026489258
1, 1, 0.3029899597167969, 0.9082328677177429, 1003036, 2.4640486240386963, 0.026249408721923828, 0.005563020706176758
2, 1, 0.1222308874130249, 0.9631773829460144, 1003224, 1.8906188011169434, 0.02553582191467285, 0.026350736618041992
3, 1, 0.08576063811779022, 0.9742770195007324, 1003077, 1.7599241733551025, 0.0241854190826416, 0.02433037757873535
1, 1, 0.30231285095214844, 0.9099947214126587, 1002935, 2.476780414581299, 0.02526235580444336, 0.005517482757568359
2, 1, 5454489976832.0, 0.9275628328323364, 1002944, 1.7530429363250732, 0.024574756622314453, 0.025109529495239258
1, 1, 0.2944256067276001, 0.9125116467475891, 1003236, 2.4753518104553223, 0.026083946228027344, 0.008065462112426758
2, 1, 0.12718258798122406, 0.9618685841560364, 1003279, 1.7874994277954102, 0.02623152732849121, 0.029393672943115234
3, 1, 0.08690212666988373, 0.9731947183609009, 1002828, 1.7458651065826416, 0.029896974563598633, 0.03158450126647949
4, 1, 0.06833476573228836, 0.9778762459754944, 1002760, 1.763275146484375, 0.02561664581298828, 0.02852344512939453
5, 1, 0.05153491720557213, 0.9834386110305786, 1003141, 1.7900853157043457, 0.024391651153564453, 0.027703046798706055
6, 1, 0.043349940329790115, 0.9852759838104248, 1003068, 1.8320343494415283, 0.025473833084106445, 0.03489255905151367
